Unnamed: 0,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,12:12:08.27,-5.60552,9.95236,0.19368,0.03333,0.03333,-0.03333,0
1,12:12:08.33,-5.62898,10.13381,0.18224,0.03333,0.0,-0.03333,0
2,12:12:08.40,-7.41717,11.01586,0.27746,0.03333,0.0,-0.0,0
3,12:12:08.46,-7.53517,11.32576,0.23334,0.03333,0.0,-0.0,0
4,12:12:08.53,-3.32425,11.03486,0.15692,0.0,0.0,-0.0,0
5,12:12:08.59,-1.35642,10.34772,0.12607,0.03333,0.0,-0.0,0
6,12:12:08.65,-0.834,9.3198,0.18293,0.03333,0.0,-0.0,0
7,12:12:08.71,-0.44758,7.47117,0.36591,0.03333,0.03333,-0.0,0
8,12:12:08.78,-0.48658,6.74852,0.25436,0.03333,0.0,-0.0,0
9,12:12:08.84,-0.32569,5.51907,0.20654,0.0,0.0,-0.0,0
10,12:12:08.90,-0.16869,4.66846,0.12764,0.0,0.0,-0.0,0
11,12:12:08.97,-0.028,4.02925,0.12455,0.0,0.0,-0.0,0
12,12:12:09.03,-0.077,3.17162,0.2291,0.03333,0.0,-0.0,0
13,12:12:09.09,-0.126,2.511,0.28381,0.0,0.0,-0.0,0
14,12:12:09.16,-0.028,2.01836,0.16541,0.0,0.0,-0.0,0
15,12:12:09.22,-0.028,1.627,0.09093,0.03333,0.0,-0.0,0
16,12:12:09.28,-0.028,1.45579,0.14791,0.06667,0.0,-0.0,0
17,12:12:09.35,-0.077,1.16258,0.28253,0.03333,0.0,-0.0,0
18,12:12:09.41,-0.086,0.98169,0.26342,0.0,0.0,-0.0,0
19,12:12:09.47,-0.086,0.88,0.20812,0.0,0.0,-0.0,0
20,12:12:09.53,0.051,0.61158,0.21847,0.03333,0.0,-0.0,0
21,12:12:09.60,-0.067,0.48046,0.23438,0.0,0.0,-0.0,0
22,12:12:09.66,-0.037,0.33071,0.18775,0.0,0.0,-0.0,0
23,12:12:09.72,-0.067,0.29071,0.15594,0.0,0.0,-0.0,0
24,12:12:09.78,0.031,0.28171,0.2129,0.03333,0.0,-0.0,0
25,12:12:09.85,-0.077,0.09238,0.18987,0.0,0.0,-0.0,2
26,12:12:09.91,0.041,0.09238,0.11417,0.03333,0.0,-0.0,2
27,12:12:09.98,0.041,0.11238,0.1454,0.0,0.0,-0.03333,2
28,12:12:10.04,-0.077,0.21938,0.28648,0.0,0.03333,-0.03333,2
29,12:12:10.10,-0.322,0.53338,0.37491,0.1,0.1,0.03333,2
30,12:12:10.17,-0.037,0.63138,0.06112,0.26667,0.0,0.06667,2
31,12:12:10.23,0.00421,-0.44662,-1.17872,1.0,0.8,-0.1,2
32,12:12:10.30,-2.30477,-2.44225,-1.71892,1.76667,1.1,-0.36667,2
33,12:12:10.36,-2.38522,-4.98322,-1.3223,1.93333,0.7,-0.36667,2
34,12:12:10.42,-2.54789,-6.30407,-1.23555,2.23333,0.7,-0.46667,2
35,12:12:10.49,-2.87189,-7.51346,-0.76623,3.13333,0.16667,-0.86667,2
36,12:12:10.55,-2.26389,-8.29829,0.43666,3.96667,0.4,-0.83333,2
37,12:12:10.61,-2.53789,-7.63558,0.46174,3.4,0.0,-0.76667,2
38,12:12:10.68,-2.42207,-6.88439,0.28024,2.33333,0.73333,-0.46667,2
39,12:12:10.74,-3.05642,-6.16341,0.15383,2.06667,1.23333,-0.13333,2
40,12:12:10.80,-4.15152,-6.54558,0.26621,1.5,0.7,-0.06667,2
41,12:12:10.87,-4.88868,-6.912,0.5819,0.76667,0.3,-0.16667,2
