Unnamed: 0,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,12:00:07.64,-7.90786,4.88317,0.26222,0.0,0.0,-0.0,0
1,12:00:07.70,-7.84636,4.94217,0.26192,0.03333,0.0,-0.0,0
2,12:00:07.76,-8.99338,5.58294,0.26964,0.06667,-0.03333,-0.0,0
3,12:00:07.82,-9.40153,5.8826,0.25887,0.0,0.03333,-0.0,0
4,12:00:07.89,-9.01686,6.09372,0.18379,0.0,0.0,-0.0,0
5,12:00:07.95,-7.80046,5.75017,0.10901,0.0,0.0,-0.0,0
6,12:00:08.02,-6.3646,5.00964,0.26423,0.0,0.03333,-0.0,0
7,12:00:08.08,-5.79681,4.84178,0.20375,0.03333,0.03333,-0.0,0
8,12:00:08.14,-4.32598,4.032,0.25792,0.0,0.06667,-0.0,0
9,12:00:08.20,-3.77509,3.54542,0.24196,0.0,-0.03333,-0.0,0
10,12:00:08.26,-2.69946,2.67259,0.19431,0.03333,0.06667,-0.0,0
11,12:00:08.33,-2.45201,2.32546,0.12915,0.0,0.0,-0.0,0
12,12:00:08.39,-1.67761,1.66601,0.31383,0.03333,-0.03333,-0.03333,0
13,12:00:08.45,-1.42049,1.33377,0.20427,0.0,0.03333,-0.0,0
14,12:00:08.51,-1.10129,1.04784,0.28807,0.03333,-0.03333,-0.0,0
15,12:00:08.58,-0.55542,0.87949,0.33398,0.03333,0.03333,-0.0,0
16,12:00:08.64,-0.72242,0.65162,0.19678,0.0,0.0,-0.0,0
17,12:00:08.71,-0.43031,0.46054,0.25134,0.03333,0.03333,-0.0,0
18,12:00:08.77,-0.30331,0.32254,0.32441,0.03333,0.0,-0.0,0
19,12:00:08.83,-0.33742,0.32942,0.08087,0.03333,0.0,-0.0,0
20,12:00:08.89,-0.16142,0.24042,0.21915,0.0,0.0,-0.0,0
21,12:00:08.95,-0.17142,0.08,0.11082,0.03333,0.0,-0.0,0
22,12:00:09.02,-0.03936,0.09,0.40089,0.0,0.0,-0.0,0
23,12:00:09.08,-0.04936,-0.018,0.24422,0.06667,0.06667,-0.0,0
24,12:00:09.14,0.15664,-0.13969,0.38389,0.0,0.03333,-0.0,0
25,12:00:09.21,-0.11736,-0.20769,0.21439,0.0,0.1,-0.0,0
26,12:00:09.27,-0.04936,-0.37858,0.19726,0.0,0.1,0.03333,0
27,12:00:09.33,0.04864,-0.56964,0.30827,0.03333,-0.03333,-0.03333,0
28,12:00:09.40,-0.13736,-0.40858,0.24636,0.1,0.06667,-0.03333,0
29,12:00:09.46,0.21564,-0.32058,0.34896,0.06667,0.0,-0.03333,0
30,12:00:09.53,-0.01936,-0.33958,0.12641,0.0,0.03333,-0.0,2
31,12:00:09.59,0.07864,-0.22158,0.24685,0.03333,0.1,0.03333,2
32,12:00:09.65,-0.21636,-0.35958,0.22099,0.0,-0.06667,-0.0,2
33,12:00:09.72,-0.01036,-0.32958,0.23299,0.0,0.0,-0.0,2
34,12:00:09.78,0.21979,-0.28058,0.25996,0.0,0.0,-0.0,2
35,12:00:09.84,0.01379,-0.32058,0.16007,0.0,0.0,-0.0,2
36,12:00:09.91,0.00479,-0.17258,0.19759,0.0,0.0,-0.0,2
37,12:00:09.97,0.20979,-0.24158,0.24674,0.03333,-0.03333,-0.03333,2
38,12:00:10.03,-0.13321,-0.20258,0.14945,0.0,0.0,-0.0,2
39,12:00:10.10,0.01379,-0.30058,0.37301,0.16667,0.0,-0.0,2
40,12:00:10.16,0.323,-0.35469,0.47304,0.3,-0.13333,-0.03333,2
41,12:00:10.22,-0.03521,-0.57069,-0.46304,1.16667,-0.06667,-0.0,2
42,12:00:10.29,-0.177,-0.81858,-1.70243,2.23333,-0.86667,-0.2,2
43,12:00:10.35,0.139,-0.47583,-1.6628,3.16667,-1.16667,-0.36667,2
