,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,12:04:53.29,0.038,4.00459,0.18482,0.03333,0.0,-0.0
1,12:04:53.35,-0.01,3.77622,0.23063,0.0,0.0,-0.0
2,12:04:53.41,0.0,3.26917,0.27875,0.0,0.0,-0.0
3,12:04:53.48,-0.029,2.60777,0.23985,0.0,0.0,-0.0
4,12:04:53.54,0.038,2.14349,0.23149,0.03333,0.0,-0.0
5,12:04:53.61,0.077,1.62554,0.25125,0.03333,0.0,-0.0
6,12:04:53.67,0.0,1.325,0.37944,0.03333,-0.03333,-0.0
7,12:04:53.73,-0.069,1.18331,0.13659,0.0,0.0,-0.0
8,12:04:53.80,0.009,0.94342,0.11322,0.0,0.0,-0.0
9,12:04:53.86,0.048,0.72336,0.17026,0.03333,0.0,-0.0
10,12:04:53.92,-0.069,0.63121,0.35028,0.03333,0.0,-0.0
11,12:04:53.99,-0.167,0.519,0.19757,0.03333,0.0,-0.0
12,12:04:54.05,-0.039,0.421,0.33852,0.0,0.0,-0.0
13,12:04:54.11,-0.069,0.46,0.25249,0.03333,0.0,-0.0
14,12:04:54.18,0.07321,0.45,0.1934,0.0,0.0,-0.0
15,12:04:54.24,0.20921,0.20979,0.10232,0.03333,0.0,-0.0
16,12:04:54.30,0.17121,0.27879,0.14403,0.03333,0.0,-0.0
17,12:04:54.36,0.12221,0.32779,0.17537,0.06667,0.0,-0.0
18,12:04:54.42,-0.039,0.24979,0.25067,0.03333,0.0,-0.0
19,12:04:54.48,-0.078,0.03864,0.19042,0.0,0.0,-0.0
20,12:04:54.55,-0.118,0.02964,0.24939,0.03333,0.0,-0.0
21,12:04:54.61,0.15121,0.02964,0.32663,0.03333,0.0,-0.03333
22,12:04:54.67,0.14221,0.10764,0.29078,0.03333,0.0,-0.0
23,12:04:54.74,-0.029,0.10764,0.31074,0.0,0.0,-0.0
24,12:04:54.80,-0.108,0.05864,0.23039,0.0,0.0,-0.0
25,12:04:54.86,0.09321,0.05864,0.24011,0.0,0.0,-0.0
26,12:04:54.92,0.06321,0.12764,0.09663,0.0,0.0,-0.0
27,12:04:54.99,0.14221,-0.08342,0.1432,0.0,0.0,-0.0
28,12:04:55.05,0.18021,-0.06342,0.14403,0.0,0.0,-0.0
29,12:04:55.12,-0.049,-0.10242,0.16245,0.0,0.03333,-0.0
30,12:04:55.18,-0.098,-0.07342,0.13408,0.0,0.06667,-0.03333
31,12:04:55.25,-0.108,-0.04342,0.14552,0.0,0.03333,-0.03333
32,12:04:55.31,-0.196,-0.00442,0.61842,0.0,0.0,-0.03333
33,12:04:55.37,-0.059,0.48558,0.51318,0.0,-0.03333,-0.0
34,12:04:55.43,-0.069,0.26058,0.5924,0.36667,-0.36667,0.1
35,12:04:55.49,-0.588,0.25464,0.26598,0.63333,-0.56667,0.23333
36,12:04:55.56,0.16536,0.019,-1.66865,0.83333,-0.13333,0.26667
37,12:04:55.62,-0.56379,-0.54964,-2.4309,1.3,-0.3,0.23333
38,12:04:55.68,-0.56558,-0.62238,-1.77618,1.7,-0.3,0.33333
39,12:04:55.75,-0.204,-0.98199,-0.74479,1.83333,-0.66667,0.23333
40,12:04:55.81,-0.29546,-0.80711,-0.19226,1.66667,-0.13333,0.16667
41,12:04:55.87,0.31629,-1.03835,-0.17573,1.83333,-0.2,-0.06667
42,12:04:55.94,0.50749,-1.39283,0.28508,1.76667,-0.03333,-0.03333
43,12:04:56.00,1.01077,-1.33983,0.68282,1.53333,-0.2,0.26667
44,12:04:56.06,0.95001,-2.0793,0.71051,2.26667,-0.03333,-0.06667
45,12:04:56.13,1.20722,-1.70314,1.18413,1.73333,-0.46667,0.13333
46,12:04:56.19,1.82565,-1.24328,1.14849,1.5,-0.5,-0.06667
47,12:04:56.25,2.38668,-2.01412,1.26628,0.66667,0.16667,-0.03333
48,12:04:56.32,3.23464,-1.87412,0.97675,-0.16667,-0.2,-0.06667
49,12:04:56.38,2.60363,-1.52412,0.88107,-0.33333,0.1,-0.06667
50,12:04:56.45,2.39164,-1.39183,0.81494,-0.7,0.23333,-0.16667
51,12:04:56.51,3.47878,-0.69329,0.25738,-0.96667,0.53333,-0.33333
52,12:04:56.57,2.66591,-0.10864,0.38085,-1.36667,0.06667,-0.33333
53,12:04:56.64,2.62,-0.3392,0.64173,-1.53333,0.36667,-0.3
54,12:04:56.70,3.20352,-0.48442,0.54878,-1.86667,0.46667,-0.5
55,12:04:56.76,3.07807,-0.28536,0.43291,-1.76667,0.83333,-0.4
56,12:04:56.83,1.58046,0.06951,0.41369,-1.8,0.6,-0.33333
57,12:04:56.89,2.15217,0.01898,0.34202,-2.0,0.5,-0.23333
58,12:04:56.95,1.04977,0.34089,-0.6241,-1.73333,0.83333,-0.2
59,12:04:57.02,1.46954,0.33184,-1.69074,-1.36667,0.6,0.06667
60,12:04:57.08,0.62042,0.384,-1.20353,-1.33333,0.76667,0.23333
61,12:04:57.14,0.39621,0.283,-0.48662,-1.23333,0.63333,0.26667
62,12:04:57.21,-0.24021,0.56969,-1.32653,-0.9,0.7,0.03333
63,12:04:57.27,-0.51342,1.04258,-0.93811,-0.3,0.26667,0.06667
64,12:04:57.33,0.00069,0.67646,0.79827,0.23333,-0.3,0.06667
65,12:04:57.39,0.00069,0.67646,0.79827,0.23333,-0.3,0.06667
66,12:04:57.46,0.16664,0.27758,0.70116,0.06667,-0.13333,-0.0
67,12:04:57.52,0.37264,0.16058,-0.11831,0.0,0.03333,-0.03333
68,12:04:57.58,0.53964,-0.05854,-0.21597,-0.03333,-0.06667,-0.0
69,12:04:57.64,0.39164,-0.07854,-0.3652,0.06667,0.0,-0.03333
70,12:04:57.70,0.60764,-0.20654,-0.12023,0.06667,0.03333,-0.0
71,12:04:57.77,0.27464,0.15058,0.25867,0.13333,0.0,-0.0
72,12:04:57.83,0.02458,0.08158,0.37289,0.06667,0.06667,-0.0
73,12:04:57.89,0.04458,0.16958,0.37357,0.1,0.03333,-0.0
74,12:04:57.96,0.07358,0.15058,0.67234,0.1,0.0,-0.0
75,12:04:58.02,0.14258,-0.01642,0.42699,0.0,0.0,-0.0
76,12:04:58.09,0.09358,0.04258,0.08193,0.0,0.0,-0.0
77,12:04:58.15,0.31958,0.02258,0.13526,0.0,0.0,-0.0
78,12:04:58.21,0.22058,0.04258,0.21626,0.0,0.0,-0.0
79,12:04:58.28,0.26058,0.03258,0.18865,0.0,0.0,-0.0
80,12:04:58.34,0.28958,-0.00642,0.0719,0.0,0.0,-0.0
81,12:04:58.40,0.25058,-0.00642,0.05902,0.03333,0.03333,-0.0
82,12:04:58.47,0.23058,0.00358,0.32919,0.06667,0.03333,-0.0
83,12:04:58.53,0.07358,0.15058,0.45962,0.06667,0.0,-0.0
84,12:04:58.59,0.21158,0.06258,0.39086,0.0,0.03333,-0.03333
85,12:04:58.65,0.33858,-0.06542,0.24325,0.0,0.0,-0.03333
86,12:04:58.72,0.31958,0.04258,0.27189,0.0,0.0,-0.03333
87,12:04:58.78,0.22058,0.12058,0.12839,0.0,0.0,-0.0
88,12:04:58.85,0.27958,0.07158,0.14606,0.0,0.0,-0.0
89,12:04:58.91,0.33858,0.02258,0.22325,0.03333,0.0,-0.0
90,12:04:58.97,0.27569,0.01258,0.11601,0.0,0.0,-0.0
91,12:04:59.04,0.16769,0.04258,0.03295,0.03333,0.06667,-0.0
92,12:04:59.10,0.16769,0.08158,0.19996,0.03333,0.03333,-0.0
93,12:04:59.16,0.08969,0.02258,0.40014,0.03333,0.0,-0.0
94,12:04:59.22,-0.02831,0.25858,0.44732,0.13333,-0.06667,-0.0
95,12:04:59.29,0.03458,0.36658,0.38706,0.4,-0.33333,0.06667
96,12:04:59.35,0.27058,0.095,-0.33176,0.7,-0.56667,0.3
97,12:04:59.42,-0.01521,-0.46542,-0.59046,1.1,-0.93333,0.5
98,12:04:59.48,-0.15764,-0.72664,-0.18397,1.4,-0.9,0.6
99,12:04:59.54,-0.09069,-0.57946,-0.55994,1.33333,-0.63333,0.6
100,12:04:59.61,-0.08258,-0.53251,-1.34523,1.46667,-0.63333,0.56667
101,12:04:59.67,-0.14471,-0.611,-1.36061,1.6,-0.63333,0.5
102,12:04:59.74,-0.45351,-0.27591,-0.87703,1.9,-0.5,0.23333
103,12:04:59.80,0.34261,-0.03849,-1.14611,1.93333,-0.36667,0.06667
104,12:04:59.86,0.87201,0.17675,-0.90792,2.03333,-0.26667,-0.06667
105,12:04:59.92,0.67746,-0.81742,0.19373,1.93333,-0.43333,-0.0
106,12:04:59.98,1.71389,-2.07512,0.55278,2.26667,0.03333,-0.26667
107,12:05:00.04,3.29517,-3.15423,1.03168,2.0,-0.76667,-0.16667
108,12:05:00.11,2.9268,-3.77033,2.56583,0.5,0.23333,0.06667
109,12:05:00.17,3.86686,-1.70758,1.06127,0.06667,-0.1,-0.03333
110,12:05:00.24,3.89781,-0.34458,0.4234,-0.13333,0.03333,-0.13333
111,12:05:00.30,4.49102,-0.16133,0.26779,-0.46667,0.1,-0.3
112,12:05:00.36,4.69071,-1.84512,1.39449,-1.16667,0.5,-0.46667
113,12:05:00.42,3.91725,-2.00098,1.38124,-2.16667,1.46667,-0.36667
114,12:05:00.49,2.40217,-0.62454,0.78649,-2.33333,1.3,-0.3
115,12:05:00.55,2.52652,-0.35642,0.49742,-2.43333,1.06667,-0.43333
116,12:05:00.61,2.43659,0.26364,0.10138,-2.43333,1.13333,-0.46667
117,12:05:00.68,1.89277,0.73042,-1.41051,-2.46667,0.76667,-0.16667
118,12:05:00.74,1.51462,0.83817,-1.29638,-2.13333,0.63333,-0.03333
119,12:05:00.81,0.81942,0.95849,-1.69432,-1.9,0.66667,0.03333
120,12:05:00.87,-0.16358,1.60142,-2.69452,-1.26667,0.56667,0.06667
121,12:05:00.93,-0.49,1.96579,-1.32413,-0.63333,0.4,-0.06667
122,12:05:01.00,-0.07421,1.74158,0.06935,-0.16667,0.1,-0.03333
123,12:05:01.06,0.12764,1.02069,0.02878,0.1,0.0,0.1
124,12:05:01.13,0.29364,0.69769,0.27518,0.26667,-0.16667,0.23333
125,12:05:01.19,-0.09421,0.64869,0.48184,0.2,-0.13333,0.16667
126,12:05:01.25,0.048,0.59969,0.23456,0.0,0.0,0.16667
127,12:05:01.32,-0.01,0.51069,-0.07578,0.0,0.03333,0.13333
128,12:05:01.38,0.234,0.20669,0.09749,0.03333,0.03333,0.06667
129,12:05:01.45,0.225,0.51069,-0.05449,0.13333,0.0,0.03333
130,12:05:01.51,0.156,0.32469,-0.07687,0.06667,0.13333,0.06667
131,12:05:01.57,0.097,0.35369,-0.14278,0.13333,0.1,0.03333
132,12:05:01.64,-0.04521,0.49558,0.26211,0.16667,0.1,0.03333
133,12:05:01.70,0.16079,0.38758,0.42228,0.2,0.1,0.06667
134,12:05:01.76,0.15179,0.30958,0.62029,0.1,0.0,-0.0
135,12:05:01.82,0.12179,0.23058,0.56517,0.0,0.03333,-0.0
136,12:05:01.88,0.18079,0.14258,0.44388,0.0,0.0,-0.0
137,12:05:01.94,0.19079,0.24058,0.11986,0.0,0.0,-0.0
138,12:05:02.01,0.10279,0.23058,-0.02971,0.0,-0.03333,-0.0
139,12:05:02.07,0.33779,0.15258,-0.08449,0.06667,0.0,-0.03333
140,12:05:02.13,0.34779,0.17158,-0.03402,0.03333,0.0,-0.03333
141,12:05:02.19,0.26879,0.16258,0.14624,0.1,0.03333,-0.03333
142,12:05:02.26,0.17079,0.26058,0.18919,0.03333,0.06667,-0.0
143,12:05:02.32,-0.03521,0.25058,0.28999,0.06667,0.03333,-0.03333
144,12:05:02.38,0.18079,0.21158,0.38072,0.1,0.0,-0.03333
145,12:05:02.44,0.30879,0.26058,0.40803,0.06667,0.0,-0.03333
146,12:05:02.50,0.16079,0.26058,0.5584,0.06667,0.0,-0.0
147,12:05:02.57,0.27879,0.25058,0.32858,0.0,0.0,-0.0
148,12:05:02.63,0.23979,0.07358,0.22803,0.0,-0.03333,-0.0
149,12:05:02.69,0.27879,-0.04831,0.10533,0.0,0.0,-0.0
150,12:05:02.76,0.24979,-0.04831,-0.06192,0.0,0.0,-0.0
151,12:05:02.82,0.26879,-0.09731,-0.07312,0.03333,0.0,-0.0
152,12:05:02.88,0.23979,-0.07731,0.1506,0.03333,0.03333,-0.0
153,12:05:02.95,0.17079,-0.00831,0.23096,0.0,0.06667,-0.0
154,12:05:03.01,0.10279,0.02069,0.37707,0.0,0.0,-0.03333
155,12:05:03.07,-0.15221,0.33469,1.01058,0.0,-0.06667,-0.03333
156,12:05:03.14,0.185,0.50169,1.05696,0.16667,-0.5,0.06667
157,12:05:03.20,0.185,0.47169,-0.42728,0.5,-0.53333,0.26667
158,12:05:03.26,-0.157,0.45658,-1.15545,0.8,-0.6,0.33333
159,12:05:03.33,0.16536,-0.039,-1.67756,1.23333,-0.7,0.46667
160,12:05:03.39,-0.41858,-0.11458,-1.68336,1.4,-0.46667,0.56667
161,12:05:03.45,0.149,-1.06438,-1.36419,1.76667,0.26667,0.56667
162,12:05:03.52,-0.45369,-1.199,-0.87942,2.03333,-0.13333,0.36667
163,12:05:03.58,-0.234,-0.74691,-0.94491,1.9,-0.03333,0.2
164,12:05:03.65,0.93054,-0.60548,-0.54594,1.66667,-0.8,0.13333
165,12:05:03.71,0.39662,-0.71736,-0.41886,1.9,-0.36667,-0.03333
166,12:05:03.77,0.01925,-1.16128,0.61312,1.76667,-0.43333,-0.1
167,12:05:03.83,1.05582,-2.26261,0.78843,1.66667,0.33333,-0.06667
168,12:05:03.90,2.17609,-2.97765,0.67817,1.83333,0.1,-0.16667
169,12:05:03.96,3.33291,-2.74483,0.90259,1.76667,-1.0,-0.03333
170,12:05:04.02,3.73972,-1.77033,0.73631,1.23333,-0.36667,0.06667
171,12:05:04.08,3.76886,-1.48246,1.08637,0.1,0.33333,-0.06667
172,12:05:04.15,4.22986,-2.57862,1.32394,-0.53333,0.53333,-0.2
173,12:05:04.21,4.2589,-2.80933,1.38999,-1.36667,1.16667,-0.1
174,12:05:04.28,3.69263,-2.56623,1.4194,-2.2,1.26667,-0.16667
175,12:05:04.34,2.55809,-1.86054,1.04789,-2.9,0.96667,-0.03333
176,12:05:04.40,1.99517,-0.7464,0.36511,-3.03333,1.0,-0.0
177,12:05:04.47,1.83361,-0.68809,-0.10638,-3.03333,0.46667,-0.23333
178,12:05:04.53,1.81762,-0.50311,-1.16292,-2.6,0.63333,-0.0
179,12:05:04.59,1.59342,0.15677,-2.20082,-2.03333,0.46667,-0.0
180,12:05:04.66,1.29131,0.30942,-2.01043,-1.6,0.36667,0.1
181,12:05:04.72,0.18942,0.83721,-2.24079,-1.0,0.13333,0.3
182,12:05:04.78,-0.50064,1.02379,-2.09911,-0.53333,0.13333,0.13333
183,12:05:04.85,0.17121,0.55969,-1.02198,-0.13333,0.26667,0.06667
184,12:05:04.91,-0.069,0.438,0.37062,0.06667,0.06667,-0.0
185,12:05:04.97,-0.127,0.115,1.31894,0.0,0.0,-0.0
186,12:05:05.04,0.107,0.027,1.28349,-0.03333,-0.1,-0.03333
187,12:05:05.10,0.185,-0.08542,0.13066,-0.06667,0.0,-0.0
188,12:05:05.17,0.421,-0.08542,-0.33781,-0.03333,-0.1,-0.0
189,12:05:05.23,0.362,-0.30454,-0.20865,0.03333,-0.06667,-0.0
190,12:05:05.29,0.45,-0.26454,-0.18224,0.06667,-0.03333,-0.0
191,12:05:05.36,0.234,-0.47054,-0.02224,0.03333,0.0,0.03333
192,12:05:05.42,0.146,-0.13442,0.21288,0.03333,0.0,-0.0
193,12:05:05.48,0.323,-0.20242,0.16262,0.03333,0.03333,-0.0
194,12:05:05.55,0.538,-0.20242,0.19151,0.13333,0.13333,-0.0
195,12:05:05.61,0.283,-0.091,0.12802,0.1,0.06667,-0.03333
196,12:05:05.67,0.16079,-0.071,0.24721,0.1,0.06667,-0.03333
197,12:05:05.73,0.21979,-0.111,0.52945,0.1,0.03333,-0.03333
198,12:05:05.80,0.15179,0.14869,0.5823,0.06667,0.03333,-0.0
199,12:05:05.86,0.26879,0.01069,0.50821,0.0,0.0,-0.0
200,12:05:05.92,0.33779,-0.003,0.12407,0.03333,0.0,-0.0
201,12:05:05.98,0.41579,-0.17,0.03824,0.03333,-0.03333,-0.0
202,12:05:06.04,0.45579,0.00069,-0.33872,0.06667,0.03333,-0.0
203,12:05:06.11,0.49479,-0.06731,-0.0683,0.1,0.03333,-0.0
204,12:05:06.17,0.41579,-0.16531,0.25179,0.16667,-0.03333,-0.0
205,12:05:06.23,0.21979,-0.01442,0.26145,0.1,0.03333,-0.0
206,12:05:06.30,0.44579,-0.10242,0.54119,0.13333,0.03333,-0.0
207,12:05:06.36,0.18664,-0.16142,0.61324,0.06667,0.0,-0.0
208,12:05:06.42,0.21564,-0.19042,0.71143,0.03333,0.0,-0.0
209,12:05:06.48,0.38679,-0.17142,0.39917,0.0,-0.03333,-0.0
210,12:05:06.54,0.47479,-0.20042,0.19826,0.0,-0.06667,-0.0
211,12:05:06.61,0.41579,-0.07342,0.06312,0.0,-0.03333,-0.0
212,12:05:06.67,0.37679,-0.10242,-0.02792,0.0,-0.03333,-0.0
213,12:05:06.73,0.43579,-0.19042,-0.09639,0.0,0.03333,-0.0
214,12:05:06.79,0.40679,-0.10242,-0.03614,0.0,0.0,-0.0
215,12:05:06.86,0.51379,-0.19042,0.04501,0.03333,0.0,-0.03333
216,12:05:06.92,0.11764,-0.06342,0.3497,0.03333,0.0,-0.0
217,12:05:06.99,0.07864,-0.03342,0.40817,0.0,0.0,-0.0
218,12:05:07.05,-0.13736,0.14258,0.66513,-0.03333,0.0,-0.0
219,12:05:07.11,-0.00036,0.50169,1.07025,-0.2,0.1,-0.13333
220,12:05:07.17,0.16664,0.64869,0.69579,-0.23333,0.06667,-0.1
221,12:05:07.22,0.10764,0.066,-1.13121,0.83333,-0.53333,0.16667
222,12:05:07.29,-0.77921,-0.70121,-2.9074,2.13333,-0.53333,0.33333
223,12:05:07.35,-0.461,-0.70058,-0.99541,2.43333,-0.63333,0.3
224,12:05:07.41,-0.81058,-0.58875,-0.7219,1.96667,-0.93333,0.2
225,12:05:07.48,0.57442,-0.89741,-0.97682,1.9,-0.66667,0.1
226,12:05:07.54,0.76962,-0.70602,-0.90685,2.2,-0.83333,0.06667
227,12:05:07.60,1.32377,-0.40219,-0.73086,2.13333,-0.5,0.23333
228,12:05:07.67,1.351,-0.30028,-0.18935,1.96667,-0.53333,0.06667
229,12:05:07.73,1.98907,-0.32912,0.02247,1.83333,-0.06667,-0.16667
230,12:05:07.79,1.61798,-2.18798,0.68151,2.3,-0.03333,-0.23333
231,12:05:07.85,2.8364,-2.90412,1.25128,1.96667,-0.66667,-0.43333
232,12:05:07.92,4.10802,-4.51633,2.27076,0.83333,-0.5,-0.6
233,12:05:07.98,3.88215,-4.31933,2.41962,-0.6,0.36667,-0.0
234,12:05:08.04,4.28835,-2.83512,1.2454,-1.66667,0.66667,0.2
235,12:05:08.10,3.2546,-2.00828,1.41119,-2.46667,0.76667,0.13333
236,12:05:08.16,2.56051,-0.95712,0.41941,-2.63333,1.06667,-0.0
237,12:05:08.22,2.38989,-0.7464,-0.10844,-2.6,0.83333,-0.36667
238,12:05:08.29,2.51146,0.03917,-0.65027,-2.23333,0.56667,-0.33333
239,12:05:08.35,1.65725,0.25152,-1.25151,-1.6,0.86667,-0.2
240,12:05:08.41,1.78384,0.15389,-0.7339,-1.6,0.4,-0.06667
241,12:05:08.47,1.51884,0.21722,-0.85506,-1.46667,0.5,-0.03333
242,12:05:08.54,0.87842,0.70062,-0.45372,-1.2,0.43333,-0.03333
243,12:05:08.60,0.26231,0.68431,-0.7284,-1.2,0.56667,-0.0
244,12:05:08.67,0.42936,0.352,-1.01466,-0.93333,0.53333,-0.0
245,12:05:08.73,-0.049,0.57458,-0.91015,-0.46667,0.53333,-0.0
246,12:05:08.79,0.50479,1.01358,-0.73298,-0.2,0.56667,0.23333
247,12:05:08.86,0.16258,0.81346,0.23659,0.23333,-0.1,0.23333
248,12:05:08.92,-0.61142,0.18646,1.00865,0.2,-0.1,0.23333
249,12:05:08.98,-0.30436,0.00358,0.78838,0.0,-0.13333,0.06667
250,12:05:09.04,0.12764,-0.37254,0.16834,0.06667,-0.1,-0.06667
251,12:05:09.11,0.59279,-0.25142,0.05677,0.0,-0.1,-0.0
252,12:05:09.17,0.46479,0.01258,-0.00608,0.03333,-0.06667,-0.0
253,12:05:09.24,0.28879,0.14058,-0.02025,0.1,0.0,-0.0
254,12:05:09.30,0.42579,0.06258,0.28636,0.0,0.0,-0.0
255,12:05:09.36,0.34779,0.01258,-0.11939,0.0,0.06667,-0.0
256,12:05:09.43,0.50479,-0.05542,-0.02019,0.06667,0.06667,-0.0
257,12:05:09.49,0.14664,-0.17342,0.39554,0.1,0.03333,0.03333
258,12:05:09.56,-0.04936,-0.09442,0.50202,0.03333,0.03333,0.03333
259,12:05:09.62,-0.09836,-0.16342,0.42663,0.03333,0.0,-0.0
260,12:05:09.68,0.31779,-0.18342,0.38483,0.03333,0.0,-0.03333
261,12:05:09.75,0.38679,-0.20242,0.36692,0.0,0.0,-0.03333
262,12:05:09.81,0.42579,0.027,0.25803,0.0,-0.03333,-0.0
263,12:05:09.88,0.10764,0.066,0.05015,0.0,0.0,-0.0
264,12:05:09.94,0.18664,0.115,0.11595,0.06667,0.0,-0.0
265,12:05:10.00,0.32364,-0.032,0.15056,0.06667,-0.03333,-0.0
266,12:05:10.07,0.18664,-0.062,0.1203,0.0,0.0,-0.0
267,12:05:10.13,0.12764,-0.071,0.09684,0.03333,0.0,-0.0
268,12:05:10.20,0.04864,-0.091,0.24777,0.03333,0.0,-0.03333
269,12:05:10.26,0.07864,-0.101,0.33659,0.0,0.0,-0.03333
270,12:05:10.32,0.28464,-0.081,0.42555,0.03333,0.0,-0.0
271,12:05:10.39,-0.09836,0.027,0.50566,0.03333,0.0,-0.0
272,12:05:10.45,-0.07836,0.213,0.41591,0.0,-0.03333,-0.03333
273,12:05:10.52,0.45579,-0.003,0.15047,-0.03333,-0.03333,-0.03333
274,12:05:10.58,0.45579,-0.21242,0.05032,0.0,0.0,-0.0
275,12:05:10.64,0.27879,-0.15342,0.02594,0.0,0.0,-0.0
276,12:05:10.71,0.20079,-0.10442,0.04693,0.03333,0.0,-0.0
277,12:05:10.77,0.25879,-0.12442,0.14445,0.0,0.03333,-0.03333
278,12:05:10.83,0.34779,-0.10442,0.01397,0.0,0.06667,-0.03333
279,12:05:10.89,0.11764,-0.15342,0.05511,0.0,0.06667,-0.0
280,12:05:10.95,0.03864,0.07158,0.34532,0.0,0.03333,-0.0
281,12:05:11.02,0.01964,0.09158,0.34675,0.03333,0.0,-0.03333
282,12:05:11.08,0.05864,-0.00642,0.43517,0.03333,0.0,-0.0
283,12:05:11.14,-0.01036,0.16058,0.15027,0.13333,-0.03333,-0.0
284,12:05:11.21,0.31779,0.16958,0.08978,0.23333,-0.13333,-0.0
285,12:05:11.27,0.07279,0.399,-0.3069,0.46667,-0.2,0.1
286,12:05:11.33,0.0,0.39758,-1.29065,0.9,-0.3,0.13333
287,12:05:11.40,-0.392,-0.07421,-1.98093,1.3,-0.43333,0.1
288,12:05:11.46,0.352,-0.95758,-1.88121,2.2,-0.46667,0.16667
289,12:05:11.52,0.40031,-1.27354,-1.38933,2.9,-0.5,0.23333
290,12:05:11.59,0.41054,-1.92548,-0.39892,3.0,-1.16667,0.16667
291,12:05:11.65,0.24577,-1.72037,0.45312,2.9,-0.73333,0.13333
292,12:05:11.71,1.25182,-1.7163,0.33469,2.43333,-0.4,-0.03333
293,12:05:11.77,1.31309,-2.47854,0.95159,2.06667,-0.8,-0.0
294,12:05:11.84,2.522,-2.02519,0.81726,1.86667,-0.66667,-0.16667
295,12:05:11.90,4.42586,-1.94385,1.54094,0.9,-0.1,-0.0
