,Scaler,Clusters,n_init,Init,Metric,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,Dunn Index,Silhouette Score Norm,Dunn Index Norm,Davies-Bouldin Score Norm,Calinski-Harabasz Score Norm,Combined Score
84,MinMaxScaler,4,20,k-means++,euclidean,0.2725067784090003,1.2506249699523142,52.71111470082311,1.23158743082871,0.4849688487378136,0.36636494819914606,0.6506018136668318,0.48044353626565195,0.4955947867173609
86,MinMaxScaler,4,20,random,euclidean,0.2628938941294929,1.2642549166110564,52.601798949538406,1.2560050288164912,0.4179433605964349,0.39700327105280997,0.6190031235882851,0.4779458280163865,0.47797389581347915
82,MinMaxScaler,4,10,random,euclidean,0.2607412848606812,1.2788222126684534,52.4887747775496,1.2795054028999844,0.4029343702846165,0.42649069437398346,0.5852313499397885,0.4753633876688139,0.4725049505668006
94,MinMaxScaler,5,20,random,euclidean,0.2774713375697076,1.2306785855592335,48.93690786880009,1.1362463686513924,0.5195840580213079,0.2467344159223167,0.6968440796422646,0.39420831921786964,0.4643427182009397
90,MinMaxScaler,5,10,random,euclidean,0.2774713375697076,1.2306785855592335,48.936907868800084,1.1362463686513924,0.5195840580213079,0.2467344159223167,0.6968440796422646,0.3942083192178695,0.46434271820093964
92,MinMaxScaler,5,20,k-means++,euclidean,0.281060260294446,1.2273070051548824,48.96950442726849,1.107611693021944,0.544607691983081,0.21080465587040656,0.7046605096650231,0.3949531038626016,0.46375649034527805
88,MinMaxScaler,5,10,k-means++,euclidean,0.281060260294446,1.2273070051548824,48.96950442726849,1.107611693021944,0.544607691983081,0.21080465587040656,0.7046605096650231,0.3949531038626016,0.46375649034527805
80,MinMaxScaler,4,10,k-means++,euclidean,0.2557429765191647,1.285367708024859,52.57684832126011,1.2896987804737694,0.36808384605793404,0.4392809775636406,0.5700567432919361,0.47737574191861315,0.463699327208031
87,MinMaxScaler,4,20,random,manhattan,0.2693808450800567,1.2964517753395746,52.57768065579746,1.2007943792498963,0.4631733916015519,0.32772693571350636,0.5443602371605049,0.4773947595699183,0.45316383101137037
100,PowerTransformer,2,20,k-means++,euclidean,0.26915449370543776,1.4004431746900219,50.58378017292859,1.3549105342551453,0.4615951648244284,0.5211063384040984,0.303274040627113,0.4318369911262343,0.4294531337454685
102,PowerTransformer,2,20,random,euclidean,0.26915449370543776,1.4004431746900219,50.58378017292859,1.3549105342551453,0.4615951648244284,0.5211063384040984,0.303274040627113,0.4318369911262343,0.4294531337454685
98,PowerTransformer,2,10,random,euclidean,0.26915449370543776,1.4004431746900219,50.58378017292859,1.3549105342551453,0.4615951648244284,0.5211063384040984,0.303274040627113,0.4318369911262343,0.4294531337454685
96,PowerTransformer,2,10,k-means++,euclidean,0.26915449370543776,1.4004431746900219,50.58378017292859,1.3549105342551453,0.4615951648244284,0.5211063384040984,0.303274040627113,0.4318369911262343,0.4294531337454685
34,StandardScaler,2,10,random,euclidean,0.26914657095953254,1.4100683381118404,49.11300248602072,1.3875263957194612,0.46153992376500474,0.5620315471078432,0.28095975257182326,0.3982318288485878,0.4256907630733147
32,StandardScaler,2,10,k-means++,euclidean,0.26914657095953254,1.4100683381118404,49.11300248602072,1.3875263957194612,0.46153992376500474,0.5620315471078432,0.28095975257182326,0.3982318288485878,0.4256907630733147
38,StandardScaler,2,20,random,euclidean,0.26885988314655856,1.4082639882158305,49.12829760673226,1.3816999243757597,0.4595410033525612,0.5547207006349315,0.2851428278680647,0.3985813004364035,0.4244964580729902
36,StandardScaler,2,20,k-means++,euclidean,0.26885988314655856,1.4082639882158305,49.12829760673226,1.3816999243757597,0.4595410033525612,0.5547207006349315,0.2851428278680647,0.3985813004364035,0.4244964580729902
43,StandardScaler,3,10,random,manhattan,0.2543665795781587,1.3607835623055475,41.48983332847583,1.4893963295247685,0.3584869681423336,0.6898542724459463,0.39521803951052065,0.22405333886358705,0.4169031547405969
93,MinMaxScaler,5,20,k-means++,manhattan,0.2789205920132999,1.235732274744104,48.89076446478247,0.9736078843605568,0.5296889322399553,0.042661501271715446,0.6851279693518695,0.393154008567213,0.4126581028576883
89,MinMaxScaler,5,10,k-means++,manhattan,0.2789205920132999,1.235732274744104,48.89076446478247,0.9736078843605568,0.5296889322399553,0.042661501271715446,0.6851279693518695,0.393154008567213,0.4126581028576883
17,RobustScaler,4,10,k-means++,manhattan,0.23567454845809613,1.3245939256648083,34.9602421987418,1.577874701966857,0.2281574568585219,0.8008737487189177,0.4791174956784193,0.07486153953549611,0.3957525601978388
49,StandardScaler,4,10,k-means++,manhattan,0.2469187838177206,1.31376813844444,37.480132539806114,1.4208345640064384,0.30655748143408035,0.6038254374876934,0.5042152237765187,0.13243742240829934,0.386758891276648
28,RobustScaler,5,20,k-means++,euclidean,0.23790663408756452,1.1982200957926965,32.21439197884594,1.3438853613998474,0.24372059322201733,0.5072723484421412,0.7720935126906792,0.01212279726934985,0.3838023129060469
41,StandardScaler,3,10,k-means++,manhattan,0.27711929140802405,1.4241867076325727,41.460312552721795,1.3550065243077132,0.5171294288851348,0.5212267832661518,0.24822873798535902,0.22337883144577186,0.37749094539560435
109,PowerTransformer,3,20,k-means++,manhattan,0.2762821274235567,1.4433960056730781,42.62539088056065,1.3609748082690796,0.511292333266193,0.528715571106061,0.20369528010722088,0.24999920148654078,0.373425596491504
105,PowerTransformer,3,10,k-means++,manhattan,0.2762821274235567,1.4433960056730781,42.62539088056065,1.3609748082690796,0.511292333266193,0.528715571106061,0.20369528010722088,0.24999920148654078,0.373425596491504
107,PowerTransformer,3,10,random,manhattan,0.2762821274235567,1.4433960056730781,42.62539088056065,1.3609748082690796,0.511292333266193,0.528715571106061,0.20369528010722088,0.24999920148654078,0.373425596491504
53,StandardScaler,4,20,k-means++,manhattan,0.24468989218270557,1.3268646393112002,37.50231521899463,1.4137706848778149,0.2910166150814509,0.5949619362763814,0.4738532361353751,0.13294426483630103,0.3731940130823771
111,PowerTransformer,3,20,random,manhattan,0.2781270462718952,1.4448817604908266,42.635962815274134,1.3519092466370406,0.5241559632440063,0.5173404307555979,0.20025081277406154,0.2502407550434092,0.37299699045426865
45,StandardScaler,3,20,k-means++,manhattan,0.27443014210612326,1.4273741188050542,41.58986387450681,1.3580470381264511,0.4983794325880626,0.5250419105389547,0.24083927269148436,0.22633889348004296,0.37264987732463617
55,StandardScaler,4,20,random,manhattan,0.24448253140996545,1.3128774022665275,37.48050521305299,1.375743562845469,0.28957079958943377,0.5472468726322954,0.506280242601046,0.132445937457888,0.36888596307016575
47,StandardScaler,3,20,random,manhattan,0.2702012167790116,1.4233277164776414,41.42062228491643,1.3599564235139414,0.4688934036167845,0.5274377385799958,0.25022016142702574,0.22247196570915154,0.36725581733323936
23,RobustScaler,4,20,random,manhattan,0.2300186031083545,1.3247810557695203,35.12880916637293,1.4984113863652968,0.18872158236500114,0.7011660412023348,0.4786836666744467,0.07871305316146378,0.3618210858508116
19,RobustScaler,4,10,random,manhattan,0.2300186031083545,1.3247810557695203,35.12880916637293,1.4984113863652968,0.18872158236500114,0.7011660412023348,0.4786836666744467,0.07871305316146378,0.3618210858508116
51,StandardScaler,4,10,random,manhattan,0.24824442556480109,1.2863131821648917,37.301457682872375,1.2841130345995069,0.31580047059479177,0.4322721847429948,0.5678648239047085,0.12835495799804772,0.36107310931013564
50,StandardScaler,4,10,random,euclidean,0.23640969357520072,1.2939984381303646,37.24830363287737,1.3446938971203173,0.23328322961267092,0.5082868699546533,0.55004787806424,0.12714046413422542,0.3546896104414474
52,StandardScaler,4,20,k-means++,euclidean,0.24030739120080835,1.31376813844444,37.480132539806114,1.353311411360809,0.2604597854088082,0.5190998165691545,0.5042152237765187,0.13243742240829934,0.3540530620406952
54,StandardScaler,4,20,random,euclidean,0.24030739120080835,1.31376813844444,37.48013253980611,1.353311411360809,0.2604597854088082,0.5190998165691545,0.5042152237765187,0.13243742240829917,0.35405306204069514
110,PowerTransformer,3,20,random,euclidean,0.24079191406676334,1.370638608333518,42.66819182001901,1.3431985660746786,0.2638381035765951,0.5064105823946603,0.372370808120373,0.25097714161232404,0.3483991589259881
108,PowerTransformer,3,20,k-means++,euclidean,0.23920445658471862,1.376376742777017,42.706774347172946,1.3420957866957985,0.2527696136682589,0.5050268545331648,0.3590679290667075,0.2518586970626352,0.3421807735826916
114,PowerTransformer,4,10,random,euclidean,0.23278114443992845,1.3197107098147267,37.65290948483483,1.3463500330118048,0.2079833019359108,0.510364929645796,0.4904383928247339,0.13638512798420646,0.3362929380976618
91,MinMaxScaler,5,10,random,manhattan,0.23465726174484433,1.298673922655051,47.0375716228732,1.1217157958893762,0.22106446202441218,0.2285019763615505,0.5392085703133292,0.3508112080620849,0.3348965541903442
1,RobustScaler,2,10,k-means++,manhattan,0.2669221854850627,1.5312590087152176,41.428805716301845,1.4725218392719626,0.44603047645388266,0.6686807696052824,0.0,0.22265894538809466,0.33434254786181494
7,RobustScaler,2,20,random,manhattan,0.2669221854850627,1.5312590087152176,41.428805716301845,1.4725218392719626,0.44603047645388266,0.6686807696052824,0.0,0.22265894538809466,0.33434254786181494
3,RobustScaler,2,10,random,manhattan,0.2669221854850627,1.5312590087152176,41.428805716301845,1.4725218392719626,0.44603047645388266,0.6686807696052824,0.0,0.22265894538809466,0.33434254786181494
5,RobustScaler,2,20,k-means++,manhattan,0.2669221854850627,1.5312590087152176,41.428805716301845,1.4725218392719626,0.44603047645388266,0.6686807696052824,0.0,0.22265894538809466,0.33434254786181494
117,PowerTransformer,4,20,k-means++,manhattan,0.23548986788832804,1.3726835885098927,37.91220849970744,1.4062588525683213,0.22686977826185745,0.5855363595412735,0.3676298728527659,0.14230973885557993,0.33058643737786914
95,MinMaxScaler,5,20,random,manhattan,0.23647463596800636,1.2824203216749528,47.738660564583796,1.053467789310079,0.23373603809889665,0.14286683482380205,0.576889752264329,0.36683008560351693,0.33008067769763616
46,StandardScaler,3,20,random,euclidean,0.2356752990047766,1.3732217183394313,41.50614744528768,1.3114773592993343,0.22816269001811987,0.4666079541845813,0.36638231127887627,0.22442609305190442,0.3213947621333705
112,PowerTransformer,4,10,k-means++,euclidean,0.2317643484478822,1.3270744527318104,37.67043829653325,1.3164395260419313,0.20089372863766772,0.47283430236139534,0.47336681975986233,0.13678563620982287,0.3209701217421871
26,RobustScaler,5,10,random,euclidean,0.233357534046526,1.2379636464008947,31.728928569655682,1.2439904407462812,0.21200215763192448,0.3819277985008792,0.6799549174538446,0.0010306541188806779,0.31872888192638227
48,StandardScaler,4,10,k-means++,euclidean,0.23584006386087863,1.3477252993705289,37.436274115151484,1.3214021082599037,0.2293115070211837,0.4790611718617522,0.4254913790751456,0.13143532026133287,0.31632484455485355
113,PowerTransformer,4,10,k-means++,manhattan,0.2371217596364194,1.3604756772616822,37.78540175503185,1.3310502611168762,0.23824808448394338,0.4911673267063584,0.3959318180985448,0.13941238647482532,0.31618990394091795
22,RobustScaler,4,20,random,euclidean,0.22792050970274969,1.3247810557695203,35.12880916637293,1.3548843433173432,0.17409270193869095,0.5210734749582908,0.4786836666744467,0.07871305316146378,0.31314072418322303
20,RobustScaler,4,20,k-means++,euclidean,0.22792050970274969,1.3247810557695203,35.12880916637293,1.3548843433173432,0.17409270193869095,0.5210734749582908,0.4786836666744467,0.07871305316146378,0.31314072418322303
61,StandardScaler,5,20,k-means++,manhattan,0.25772600871786716,1.2757936542594077,35.512081469519885,1.0867647076394662,0.3819104663784809,0.18464660916189798,0.5922525423881706,0.08747027599563603,0.31156997348104637
57,StandardScaler,5,10,k-means++,manhattan,0.25772600871786716,1.2757936542594077,35.51208146951988,1.0867647076394662,0.3819104663784809,0.18464660916189798,0.5922525423881706,0.08747027599563587,0.3115699734810463
13,RobustScaler,3,20,k-means++,manhattan,0.22795346785219803,1.390230322938686,35.8023271933815,1.4466532258215594,0.1743225014443108,0.6362217647897107,0.3269507831257064,0.09410197481564508,0.3078992560438433
15,RobustScaler,3,20,random,manhattan,0.22920290106531624,1.395348245824284,35.77079866307032,1.4439054237482087,0.18303412935684307,0.6327739216765833,0.3150857580337567,0.09338159308364428,0.3060688505377068
21,RobustScaler,4,20,k-means++,manhattan,0.22298126639466168,1.3464614945719235,35.1172885834721,1.3973290663462163,0.1396540065224385,0.5743315852869034,0.4284212934138269,0.0784498243530846,0.30521417739406337
63,StandardScaler,5,20,random,manhattan,0.25133717883743784,1.279491763627036,35.45371905932938,1.108429362379839,0.33736458098788463,0.2118306379423233,0.5836791110527438,0.08613677856579004,0.30475277713718546
11,RobustScaler,3,10,random,manhattan,0.2263237697720325,1.3846730611435774,35.87686767972309,1.431185959140653,0.16295949049253852,0.6168139954231061,0.33983434001302254,0.09580511809967883,0.3038532360070865
115,PowerTransformer,4,10,random,manhattan,0.23213507505783215,1.3676329466536399,37.46420310380398,1.3370203564385974,0.20347860652409605,0.4986583873760268,0.3793389184352081,0.1320734576251726,0.3033873424901259
122,PowerTransformer,5,10,random,euclidean,0.23155365040744752,1.3034697807003035,35.11662306694651,1.249598414206562,0.1994246441672895,0.38896448169620584,0.5280901972318439,0.07843461825427028,0.2987284853374024
123,PowerTransformer,5,10,random,manhattan,0.24283206853058023,1.3082378837667323,34.78538239366345,1.1952953954114738,0.27806300682573176,0.3208270087717581,0.5170361693012199,0.07086624359253839,0.296698107122812
127,PowerTransformer,5,20,random,manhattan,0.23878392826896525,1.3130791315617187,35.12745131828592,1.2197716860574412,0.2498374951884049,0.3515389770598153,0.5058125678816865,0.07868202827869694,0.2964677671021509
60,StandardScaler,5,20,k-means++,euclidean,0.23722561849615656,1.2757936542594075,35.51208146951988,1.143734641350937,0.23897223662905237,0.25613043090707216,0.5922525423881712,0.08747027599563587,0.2937063714799829
62,StandardScaler,5,20,random,euclidean,0.23722561849615656,1.2757936542594077,35.51208146951988,1.143734641350937,0.23897223662905237,0.25613043090707216,0.5922525423881706,0.08747027599563587,0.29370637147998274
56,StandardScaler,5,10,k-means++,euclidean,0.2338009034523614,1.2795647067237113,35.42893112138014,1.1691369011038784,0.21509353478668963,0.28800427189309824,0.5835100050127189,0.0855704097088734,0.29304455535034507
126,PowerTransformer,5,20,random,euclidean,0.23120133346828595,1.3081856696276941,35.298906788578144,1.233655335853207,0.19696812704493932,0.3689596809735555,0.5171572188136278,0.08259954005076754,0.29142114172072253
58,StandardScaler,5,10,random,euclidean,0.23407137653344465,1.279335666448717,35.47579931278129,1.1593650928660653,0.21697939856717363,0.27574295872855076,0.5840409955474769,0.08664128071250334,0.29085115838892617
125,PowerTransformer,5,20,k-means++,manhattan,0.2478768674732084,1.3058164319355847,35.3498103520635,1.1290356589537742,0.31323768508807015,0.23768667699933899,0.5226498894329481,0.08376261352316447,0.2893342162608804
118,PowerTransformer,4,20,random,euclidean,0.2297718869694178,1.3574425408428457,37.69854324145963,1.2748085129755184,0.18700136300484088,0.4205972059978574,0.4029636238762508,0.13742779392234641,0.2869974967003239
124,PowerTransformer,5,20,k-means++,euclidean,0.2309110213112322,1.311537219911108,35.14570814660119,1.2284146515387457,0.19494393602441648,0.36238385897497305,0.5093872251856386,0.07909917064063984,0.286453547706417
119,PowerTransformer,4,20,random,manhattan,0.23101951945000912,1.43284106400831,37.807963538680674,1.3855147986443996,0.1957004353749243,0.5595074675211426,0.22816509930847415,0.13992789089642552,0.2808252232752416
121,PowerTransformer,5,10,k-means++,manhattan,0.23377159671637607,1.3316428511439629,34.88180215778538,1.215596280315781,0.21488919462944514,0.3462998282613935,0.462775772766414,0.07306929701722154,0.27425852316861854
9,RobustScaler,3,10,k-means++,manhattan,0.22973020327495747,1.3900605353756201,35.7670962200179,1.325813555785068,0.18671072495204583,0.4845964973919546,0.327344406425844,0.09329699756611091,0.2729871565839888
116,PowerTransformer,4,20,k-means++,euclidean,0.22848559900995413,1.3651433922862892,37.87596937208867,1.2397905232501472,0.17803276670568222,0.37665789323543514,0.3851105225989815,0.14148172672616735,0.27032072731656653
44,StandardScaler,3,20,k-means++,euclidean,0.2307092278182988,1.4273741188050542,41.58986387450681,1.2629391981321636,0.19353693818959936,0.4057040170607446,0.24083927269148436,0.22633889348004296,0.2666047803554678
42,StandardScaler,3,10,random,euclidean,0.2307092278182988,1.4273741188050542,41.58986387450681,1.2629391981321636,0.19353693818959936,0.4057040170607446,0.24083927269148436,0.22633889348004296,0.2666047803554678
40,StandardScaler,3,10,k-means++,euclidean,0.23245532123912396,1.4319242911481875,41.52152299073537,1.261334009418364,0.20571151144652958,0.4036898840539247,0.23029047970831987,0.2247774022296791,0.2661173193596133
12,RobustScaler,3,20,k-means++,euclidean,0.22158539019927886,1.3846730611435774,35.87686767972309,1.3219720280932175,0.12992131020985398,0.47977628674989603,0.33983434001302254,0.09580511809967883,0.26133426376811286
