,Timestamp,AccX,AccY,AccZ,Module
78,12:58:00.650000,0.37637,-0.425,0.00236,0.567701458955321
79,12:58:00.710000,0.02924,-0.719,-0.63069,0.956862505117637
80,12:58:00.780000,-0.07096,-0.73242,-0.05663,0.7380252942142294
81,12:58:00.840000,-0.29696,-0.30042,-0.02535,0.4231784972089201
82,12:58:00.900000,-0.39322,-0.43154,-0.02138,0.584213868715901
83,12:58:00.960000,0.04778,-0.51054,-0.00134,0.5127726743889538
84,12:58:01.020000,0.16947,-0.04542,0.01145,0.1758242298433296
85,12:58:01.090000,0.36312,0.20958,0.04101,0.4212620691446122
86,12:58:01.150000,0.46112,0.15058,0.04888,0.4875399934364359
87,12:58:01.210000,1.50347,-0.26142,0.13096,1.5316373522802322
88,12:58:01.270000,1.47112,-1.40154,0.12174,2.0355169008387035
89,12:58:01.330000,1.14774,-1.99954,0.06643,2.3064865627399613
90,12:58:01.400000,-0.41867,-1.91154,-0.0476,1.9574308418179167
91,12:58:01.460000,-0.66756,-2.06129,-0.08582,2.1683906221204703
92,12:58:01.530000,-0.27556,-2.09129,-0.02309,2.109492907264682
93,12:58:01.590000,-0.36356,-1.54229,-0.04029,1.5850733742637908
94,12:58:01.650000,-0.86356,-1.01329,-0.12954,1.3376371366331006
95,12:58:01.720000,-0.68756,-1.14029,-0.1,1.3352902447408204
96,12:58:01.780000,-0.05702,-1.34962,0.02695,1.3510927900407137
97,12:58:01.840000,0.44044,-1.01562,0.19035,1.1232562043006928
98,12:58:01.910000,0.1079,-0.97662,0.05289,0.983984952374781
99,12:58:01.970000,0.4709,-1.21449,0.08354,1.3052630775824463
100,12:58:02.030000,0.7159,-1.70349,0.06033,1.8487916862102125
101,12:58:02.100000,0.76444,-2.24249,0.00919,2.369222313291853
102,12:58:02.160000,-0.58956,-1.53462,-0.00641,1.6439831587032758
103,12:58:02.230000,-0.28556,-1.20262,-0.02593,1.2363299490427302
104,12:58:02.290000,-0.02056,-1.82862,-0.0006,1.8287356774558756
105,12:58:02.350000,-0.52056,-1.66162,-0.02325,1.7414087115034196
106,12:58:02.420000,-0.41002,-1.28062,-0.04533,1.345421418626893
107,12:58:02.480000,-0.20402,-1.01562,-0.01514,1.0360199633211706
108,12:58:02.540000,0.42044,-0.70929,0.04211,0.8256121061370163
109,12:58:02.610000,0.48944,-0.77829,0.05593,0.9210944591082936
110,12:58:02.670000,0.47044,-0.81729,0.05512,0.9446242385732012
111,12:58:02.730000,1.17644,-1.55462,0.12833,1.9537970741353872
112,12:58:02.800000,0.40398,-2.64262,0.04686,2.673730757649319
113,12:58:02.860000,-0.98351,-2.02462,-0.13284,2.2547781554068687
114,12:58:02.930000,-0.40451,-2.38049,-0.04137,2.4149684174125343
115,12:58:02.990000,-0.26751,-2.34049,-0.02126,2.3558240655447937
116,12:58:03.050000,-0.308,-2.01749,-0.02787,2.0410552753416558
117,12:58:03.120000,-0.41451,-1.75249,-0.04699,1.801457132518007
118,12:58:03.180000,-0.73,-1.42949,-0.10098,1.6082719361165263
119,12:58:03.240000,-0.465,-1.51849,-0.05541,1.5890585729292674
120,12:58:03.310000,0.05549,-1.12362,0.06024,1.126601039454518
121,12:58:03.370000,0.02098,-1.07462,0.05288,1.0761248065164188
122,12:58:03.430000,1.02844,-1.51562,0.13863,1.8368481414912885
123,12:58:03.500000,1.19544,-1.94849,0.08066,2.287399420586619
124,12:58:03.560000,1.82344,-2.28962,0.11069,2.9290861124419
125,12:58:03.620000,0.44044,-2.06462,0.04373,2.111529173584869
126,12:58:03.680000,-0.23167,-1.86049,-0.02061,1.874971680079462
127,12:58:03.750000,-0.30067,-1.98749,-0.01378,2.0101514463840777
128,12:58:03.810000,-0.45767,-1.77249,-0.02768,1.8308328190744232
129,12:58:03.870000,-0.45767,-1.77249,-0.02768,1.8308328190744232
130,12:58:03.940000,-0.1271,-1.14362,-0.00776,1.1506873302509244
131,12:58:04.000000,0.2939,-1.02562,0.04958,1.0680504533026518
132,12:58:04.060000,0.5099,-1.18262,0.05776,1.289156426505333
133,12:58:04.130000,0.2839,-1.07462,0.03663,1.1120922224797725
134,12:58:04.190000,0.78833,-1.00562,0.13935,1.2853615039357604
135,12:58:04.270000,1.30733,-2.53749,0.11203,2.8566620293447387
136,12:58:04.330000,-0.3731,-2.40949,-0.02772,2.438362989487004
137,12:58:04.390000,-0.77556,-2.47984,-0.08586,2.599706075463147
138,12:58:04.450000,-0.39256,-2.71661,-0.04121,2.74513597291646
139,12:58:04.520000,-0.55956,-2.17584,-0.05002,2.24719583027381
140,12:58:04.580000,-0.87102,-1.73584,-0.12974,1.946445173540729
141,12:58:04.640000,0.16798,-1.97984,0.06154,1.987906154122976
142,12:58:04.710000,-0.39102,-1.54749,-0.04366,1.5967241891134487
143,12:58:04.770000,-0.21402,-1.21449,-0.00475,1.233212505207436
144,12:58:04.830000,0.1179,-1.01849,0.05871,1.0269708633646817
145,12:58:04.900000,0.7059,-1.40049,0.13527,1.5741553363629652
146,12:58:04.960000,1.00333,-1.50984,0.16217,1.8200513793297155
147,12:58:05.020000,1.40633,-2.07784,0.14999,2.513499579192326
148,12:58:05.090000,1.77833,-2.96084,0.00309,3.4538443280784965
149,12:58:05.150000,-0.54567,-2.24484,-0.0298,2.310400487902476
150,12:58:05.210000,-0.92126,-1.80384,-0.09433,2.0276727749072334
151,12:58:05.270000,0.18612,-2.40184,0.00389,2.409043621875702
