,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,11:26:00.00,-2.71677,7.32772,0.1474,0.0,-0.03333,-0.03333,1
1,11:26:00.06,-2.74577,7.03581,0.14426,0.03333,0.03333,-0.03333,1
2,11:26:00.13,-2.17449,6.84746,0.16463,0.03333,0.0,-0.0,1
3,11:26:00.19,-1.42742,5.5596,0.33507,-0.03333,0.03333,0.03333,1
4,11:26:00.26,-1.149,5.20117,0.54722,0.03333,0.33333,0.03333,1
5,11:26:00.32,1.22938,4.41863,4.53652,0.03333,2.06667,0.26667,1
6,11:26:00.38,0.93039,4.97064,5.07076,0.06667,4.03333,0.4,1
7,11:26:00.45,-1.1704,4.37742,1.54027,-1.03333,3.5,1.83333,1
8,11:26:00.51,-1.20039,1.482,0.05018,-1.33333,2.83333,2.2,1
9,11:26:00.57,-1.06335,0.09951,-0.04298,-0.8,2.4,2.36667,1
10,11:26:00.63,-2.03372,-0.92209,-0.48226,-0.73333,2.5,2.56667,1
11,11:26:00.70,-3.23267,-1.58778,-0.82751,-0.73333,2.76667,2.6,1
12,11:26:00.76,-3.73086,-1.68372,-0.46638,-0.46667,2.06667,2.03333,1
13,11:26:00.82,-4.31873,-1.57861,-0.11376,-0.4,1.66667,1.73333,1
14,11:26:00.89,-4.7926,-1.24081,-0.14569,-0.1,1.06667,1.13333,1
15,11:26:00.95,-5.86098,-1.05377,-0.50475,0.03333,0.16667,0.5,1
16,11:26:01.01,-6.02238,-1.19817,-0.03311,0.1,-0.46667,-0.23333,1
17,11:26:01.07,-4.77588,-1.20972,-0.07572,0.1,-0.36667,-0.66667,1
18,11:26:01.14,-3.87777,-1.00581,-0.0599,0.0,-0.9,-1.1,1
19,11:26:01.20,-3.50681,-1.86746,-0.20167,0.06667,-1.73333,-1.6,1
20,11:26:01.26,-1.24088,-1.6487,-0.15282,0.56667,-1.6,-1.83333,1
21,11:26:01.33,-0.8279,-2.7294,-0.52711,0.36667,-2.43333,-2.06667,1
22,11:26:01.39,-0.10272,-1.80517,-0.40455,0.9,-1.36667,-1.96667,1
