,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,12:26:08.26,-8.50115,7.19186,0.21635,0.0,0.0,-0.03333
1,12:26:08.32,-9.43326,7.54486,0.13161,0.1,0.1,-0.0
2,12:26:08.39,-8.40388,7.16838,0.29403,0.06667,0.0,-0.0
3,12:26:08.45,-6.84025,6.94188,0.33979,-0.03333,-0.03333,-0.03333
4,12:26:08.52,-6.07175,6.71972,0.14801,0.13333,0.1,-0.0
5,12:26:08.58,-4.65051,6.04386,0.34792,-0.06667,-0.03333,-0.0
6,12:26:08.64,-4.02642,5.43725,0.16154,0.06667,0.0,-0.0
7,12:26:08.71,-2.96422,4.6804,0.11878,0.06667,0.1,-0.03333
8,12:26:08.77,-2.63582,4.36694,0.3733,0.0,0.0,-0.1
9,12:26:08.84,-2.283,3.79517,0.11241,0.06667,0.03333,0.03333
10,12:26:08.90,-2.14801,3.33291,0.50485,0.0,-0.06667,0.03333
11,12:26:08.96,-1.67761,2.973,0.25375,0.03333,0.0,-0.0
12,12:26:09.03,-1.10462,2.18489,0.25204,0.0,0.03333,-0.03333
13,12:26:09.09,-0.94429,1.71389,0.18633,0.0,0.0,-0.0
14,12:26:09.15,-0.63442,1.46222,0.20048,0.0,0.0,-0.03333
15,12:26:09.21,-0.366,1.07046,0.17011,0.03333,0.0,-0.03333
16,12:26:09.28,-0.356,0.684,0.17231,0.0,0.0,-0.03333
17,12:26:09.34,-0.15531,0.703,0.1232,0.13333,0.0,-0.03333
18,12:26:09.40,-0.00831,0.48901,0.40416,0.1,-0.03333,-0.03333
19,12:26:09.47,-0.20431,0.51901,0.26531,0.03333,0.0,-0.0
20,12:26:09.53,-0.11242,0.40225,0.29122,0.0,0.06667,-0.0
21,12:26:09.59,-0.00442,0.13777,0.20153,0.03333,0.0,-0.0
22,12:26:09.66,-0.06342,0.33377,0.32269,0.0,0.06667,-0.0
23,12:26:09.72,0.02458,0.08761,0.14301,0.06667,0.0,-0.0
24,12:26:09.77,-0.01442,0.10761,0.42012,0.0,0.0,-0.03333
25,12:26:09.83,-0.08342,0.07861,0.07345,0.03333,0.06667,-0.0
26,12:26:09.90,0.12258,0.15661,0.22034,0.0,0.0,-0.03333
27,12:26:09.96,0.14258,-0.10916,0.13621,0.06667,0.03333,-0.03333
28,12:26:10.02,0.26058,-0.04016,0.52689,0.0,0.0,-0.03333
29,12:26:10.09,0.08358,-0.02116,0.20061,0.06667,0.03333,-0.0
30,12:26:10.15,-0.03342,-0.15816,0.35256,0.03333,0.0,-0.0
31,12:26:10.21,0.37264,-0.09916,0.27891,-0.1,0.0,-0.03333
32,12:26:10.27,-0.03342,-0.24851,-0.04773,0.1,0.0,-0.0
33,12:26:10.34,0.12258,-0.27751,0.23837,0.0,-0.06667,-0.03333
34,12:26:10.40,-0.03342,-0.19851,0.33876,-0.06667,-0.03333,-0.03333
35,12:26:10.46,0.13258,-0.24851,0.25274,0.1,0.1,-0.0
36,12:26:10.53,-0.19531,-0.27751,0.15569,-0.03333,0.0,-0.0
37,12:26:10.59,0.45658,0.01649,0.52514,0.0,0.13333,0.06667
38,12:26:10.66,3.03358,-0.45638,2.58445,-0.06667,0.73333,0.73333
39,12:26:10.72,3.92139,-0.52771,1.37379,0.73333,2.36667,2.06667
40,12:26:10.78,5.89393,-1.10916,1.83945,3.2,3.36667,3.23333
41,12:26:10.85,3.24636,-0.29375,1.38897,3.96667,2.8,4.03333
42,12:26:10.91,2.4081,1.50901,0.84301,3.5,1.93333,3.6
43,12:26:10.97,0.31398,0.56925,-0.04249,2.96667,1.7,2.46667
44,12:26:11.04,-0.26415,1.59861,-0.16117,3.0,0.56667,1.96667
45,12:26:11.10,-0.72638,0.42177,-0.21473,2.0,-0.3,0.83333
46,12:26:11.17,-0.70554,-0.40175,-0.10715,1.6,0.6,0.33333
47,12:26:11.23,-1.71298,-0.74083,-0.18029,0.86667,-0.13333,-0.0
48,12:26:11.29,-2.08273,-1.61678,-0.10561,0.33333,0.36667,-0.13333
49,12:26:11.35,-0.67398,-1.38391,0.11091,0.43333,0.23333,-0.4
50,12:26:11.42,-0.99373,-1.17048,0.07344,0.4,0.2,-0.23333
51,12:26:11.48,-0.03598,-0.66448,0.25666,0.13333,-0.36667,-0.13333
52,12:26:11.54,-0.68435,-0.94049,0.25008,0.13333,-0.13333,0.1
53,12:26:11.61,-0.16642,-0.32932,0.33094,-0.76667,-1.23333,-0.26667
54,12:26:11.67,-1.10172,-0.37522,0.09907,-1.23333,-1.26667,-0.46667
55,12:26:11.73,-0.4939,-0.10022,0.18451,-1.56667,-3.2,-0.83333
56,12:26:11.79,0.88732,0.88091,-0.01215,-2.1,-2.43333,-1.66667
57,12:26:11.86,3.19141,2.98352,0.52292,-1.66667,-1.86667,-1.76667
58,12:26:11.92,2.90316,2.66352,-0.16208,-1.23333,-1.3,-2.16667
59,12:26:11.99,4.18179,2.34207,0.06497,-1.06667,-1.13333,-2.6
60,12:26:12.05,5.453,0.27182,0.64609,-1.03333,-0.86667,-3.06667
61,12:26:12.11,5.81862,0.38225,0.36226,-0.63333,-0.5,-2.83333
62,12:26:12.18,6.13684,0.54649,0.18859,-0.56667,-0.2,-2.3
63,12:26:12.24,5.89184,0.12342,0.1966,-0.43333,-0.3,-2.06667
64,12:26:12.31,4.78354,-0.73769,0.85944,0.0,0.03333,-1.4
65,12:26:12.37,4.41742,-0.98658,1.01457,0.06667,0.0,-1.03333
66,12:26:12.43,2.97936,-0.99658,1.08879,0.03333,0.2,-0.56667
67,12:26:12.49,2.51421,-0.94369,0.60547,0.16667,0.1,-0.26667
68,12:26:12.55,1.25979,-0.79669,0.22461,0.03333,0.13333,-0.06667
69,12:26:12.62,1.27464,-1.01269,0.44223,0.06667,-0.03333,-0.03333
70,12:26:12.68,0.55969,-0.851,0.26364,0.0,-0.2,-0.0
71,12:26:12.75,1.12869,-1.253,0.68856,0.0,0.1,0.1
72,12:26:12.81,0.37558,-1.195,0.15885,-0.03333,-0.03333,0.1
73,12:26:12.87,0.60158,-1.41,0.17114,0.0,0.03333,0.1
74,12:26:12.94,0.41558,-1.00458,0.0591,0.1,0.0,0.06667
75,12:26:13.00,0.59158,-1.16746,0.39848,0.06667,0.03333,0.1
76,12:26:13.07,0.01946,-0.69371,0.19203,0.03333,0.0,0.03333
77,12:26:13.13,0.34346,-0.76271,0.33089,0.1,0.0,-0.0
78,12:26:13.19,0.17646,-0.86071,0.43777,0.0,0.0,-0.0
79,12:26:13.26,0.10746,-0.54438,0.16977,0.0,0.1,-0.03333
80,12:26:13.32,0.09746,-0.16238,-0.15339,0.0,0.1,-0.0
81,12:26:13.38,0.50946,-0.62571,0.49464,-0.03333,-0.13333,0.03333
82,12:26:13.45,0.17371,-0.42971,0.22389,0.06667,0.1,-0.0
83,12:26:13.51,0.33071,-0.55671,0.38907,0.0,0.06667,-0.0
84,12:26:13.57,0.33071,-0.61571,0.25256,-0.03333,0.0,-0.03333
85,12:26:13.63,0.21938,-0.30938,-0.03742,0.03333,0.03333,-0.0
86,12:26:13.69,0.43771,-0.46638,0.13709,0.03333,-0.06667,-0.0
87,12:26:13.76,0.19271,-0.50538,0.14162,0.1,0.0,0.06667
88,12:26:13.82,0.22271,-0.29751,0.40583,0.06667,0.0,-0.03333
89,12:26:13.88,0.26171,-0.18951,0.27188,0.06667,-0.03333,-0.03333
90,12:26:13.95,0.09471,-0.33651,0.21938,0.0,0.0,-0.0
91,12:26:14.01,0.32071,-0.34651,0.44711,0.0,0.06667,-0.0
92,12:26:14.07,0.36971,-0.31651,0.08375,0.03333,-0.03333,-0.06667
93,12:26:14.13,0.33971,-0.16951,0.28988,0.0,0.03333,-0.03333
94,12:26:14.20,0.33071,-0.44451,0.27532,0.06667,-0.03333,-0.03333
95,12:26:14.26,-0.12129,-0.17951,0.39635,-0.2,0.06667,-0.03333
96,12:26:14.32,-0.01562,-0.29938,0.30146,0.0,0.0,-0.06667
97,12:26:14.39,0.36638,-0.35838,0.28034,-0.03333,0.03333,-0.06667
98,12:26:14.45,0.22938,-0.33838,0.03392,0.06667,0.0,-0.03333
99,12:26:14.51,0.23938,-0.47538,0.21564,0.0,0.0,-0.0
