,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,12:20:25.63,-10.51898,7.25817,0.11951,0.0,0.0,-0.06667
1,12:20:25.69,-10.47154,7.08377,0.16492,0.03333,0.1,0.06667
2,12:20:25.75,-10.17788,7.04002,0.09341,0.03333,0.0,-0.0
3,12:20:25.82,-8.85461,6.62936,0.35491,0.0,0.0,-0.03333
4,12:20:25.88,-8.47725,6.59388,0.20787,0.06667,0.1,-0.0
5,12:20:25.95,-6.90381,5.9749,0.05056,0.03333,0.1,0.03333
6,12:20:26.01,-6.57468,5.69358,0.27809,0.06667,0.0,0.03333
7,12:20:26.07,-4.79289,4.66363,0.21953,0.06667,0.13333,-0.0
8,12:20:26.14,-3.88446,4.16578,0.34009,0.0,0.03333,-0.0
9,12:20:26.20,-3.52001,3.83551,0.2233,0.06667,-0.03333,-0.0
10,12:20:26.27,-3.08977,3.52252,0.38035,0.03333,0.0,-0.0
11,12:20:26.33,-2.31962,2.76042,0.34598,0.0,0.0,-0.0
12,12:20:26.39,-2.09129,2.75289,0.58941,-0.16667,0.1,-0.0
13,12:20:26.46,-1.76729,2.24407,-0.1264,0.0,0.26667,0.2
14,12:20:26.52,-2.19162,1.94322,0.25214,-0.1,0.03333,0.13333
15,12:20:26.59,-2.08362,1.48517,0.22245,-0.03333,0.0,-0.03333
16,12:20:26.65,-2.05129,1.498,0.2183,0.0,0.06667,-0.0
17,12:20:26.71,-1.277,1.13725,0.26573,0.03333,0.0,-0.0
18,12:20:26.78,-1.10631,0.86277,0.34675,-0.03333,0.06667,-0.0
19,12:20:26.84,-0.99442,0.92161,0.25496,0.03333,0.0,-0.0
20,12:20:26.90,-0.79336,0.52784,0.22239,0.03333,0.03333,-0.0
21,12:20:26.96,-0.63221,0.52649,0.44378,0.0,0.03333,-0.0
22,12:20:27.03,-0.333,0.17162,0.04787,0.03333,0.03333,-0.0
23,12:20:27.09,-0.431,0.42662,0.23197,0.06667,0.0,-0.0
24,12:20:27.15,-0.402,0.40662,0.34935,0.06667,0.0,-0.0
25,12:20:27.22,-0.382,-0.08571,0.1861,0.0,0.03333,-0.0
26,12:20:27.28,-0.441,0.29629,0.15131,0.0,0.0,-0.03333
27,12:20:27.34,-0.304,-0.11846,0.20336,0.06667,0.03333,-0.0
28,12:20:27.41,-0.235,-0.11846,0.24086,-0.03333,0.0,-0.03333
29,12:20:27.47,-0.333,0.01854,0.19753,0.1,0.1,-0.0
30,12:20:27.54,-0.206,-0.12846,0.27985,-0.03333,0.0,-0.0
31,12:20:27.60,-0.363,0.20554,0.27574,0.0,0.1,-0.0
32,12:20:27.66,-0.029,-0.16158,0.16473,0.03333,0.03333,-0.0
33,12:20:27.73,0.0,-0.16158,0.31956,0.0,0.1,0.06667
34,12:20:27.79,0.803,-0.08258,0.46629,-0.06667,0.53333,0.23333
35,12:20:27.85,1.32364,-0.037,0.69566,0.0,1.2,0.46667
36,12:20:27.91,2.96351,0.36031,1.0589,1.0,3.56667,1.33333
37,12:20:27.97,4.35493,0.46054,1.83342,2.63333,3.43333,2.1
38,12:20:28.04,3.78483,-1.16951,1.72411,2.53333,3.13333,3.23333
39,12:20:28.10,2.10461,-0.44451,0.63379,2.96667,1.6,2.86667
40,12:20:28.16,-0.44681,-0.59151,-0.32783,3.0,1.26667,1.93333
41,12:20:28.22,1.55683,-0.74616,0.23201,2.13333,0.16667,1.8
42,12:20:28.28,-0.19588,-0.30516,-0.1213,2.43333,0.6,1.1
43,12:20:28.35,-1.09842,-0.05823,-0.2596,1.83333,0.3,0.73333
44,12:20:28.41,-0.88338,-0.01099,-0.20383,1.43333,0.16667,0.4
45,12:20:28.47,-0.78354,-0.97418,-0.03635,1.06667,-0.23333,-0.2
46,12:20:28.53,-0.84438,-0.03093,-0.03777,0.53333,-0.43333,-0.1
47,12:20:28.59,-0.98138,0.50542,-0.02208,0.26667,0.0,0.1
48,12:20:28.66,-0.13742,1.23498,0.15651,0.0,0.0,-0.0
49,12:20:28.72,-0.84342,2.04152,-0.11813,-0.13333,0.13333,-0.03333
50,12:20:28.78,0.20933,1.90351,0.17583,-0.36667,0.0,-0.2
51,12:20:28.85,0.37312,1.71491,0.13376,-0.73333,-0.36667,-0.33333
52,12:20:28.91,-0.24502,2.05368,-0.06602,-1.1,-0.83333,-0.43333
53,12:20:28.97,-0.16661,3.09678,-0.35812,-1.46667,-2.1,-0.96667
54,12:20:29.04,1.01036,1.79278,-0.00105,-1.96667,-3.3,-2.16667
55,12:20:29.10,2.09891,1.59268,0.31595,-1.56667,-1.56667,-2.06667
56,12:20:29.16,3.72539,3.08152,0.14705,-1.0,-1.76667,-1.8
57,12:20:29.23,5.47831,1.71142,0.71356,-1.06667,-2.4,-2.53333
58,12:20:29.29,5.39277,0.53459,0.3998,-0.66667,-1.56667,-2.9
59,12:20:29.35,6.16382,0.74017,0.85806,-0.6,-0.2,-2.1
60,12:20:29.42,5.75722,-0.10839,0.27379,-0.8,-0.5,-2.16667
61,12:20:29.48,5.73059,0.72829,0.49012,-0.06667,-0.26667,-1.9
62,12:20:29.54,5.36422,-0.31569,0.97581,-0.23333,0.16667,-1.1
63,12:20:29.61,4.26646,-0.28564,-0.02221,-0.06667,0.03333,-0.96667
64,12:20:29.67,3.811,-0.81464,0.32609,-0.13333,-0.06667,-0.76667
65,12:20:29.73,4.10777,-0.99579,0.31562,0.16667,0.4,-0.46667
66,12:20:29.79,2.47954,-1.12279,0.45665,0.0,0.0,-0.26667
67,12:20:29.86,1.63431,-0.42264,0.66172,0.2,0.33333,-0.03333
68,12:20:29.92,0.96421,-1.14864,0.45354,-0.1,-0.03333,-0.13333
69,12:20:29.98,0.852,-0.52064,0.65108,0.06667,0.23333,-0.0
70,12:20:30.04,0.81779,-1.47679,0.21773,-0.06667,-0.03333,-0.0
71,12:20:30.10,0.72979,-0.45679,0.15475,0.2,0.16667,-0.03333
72,12:20:30.17,-0.04342,-1.04479,0.48688,0.0,0.0,-0.16667
73,12:20:30.23,0.39369,-1.28979,0.25577,0.03333,0.46667,-0.33333
74,12:20:30.30,-0.28454,-0.99579,-0.16177,-0.16667,-0.06667,-0.06667
75,12:20:30.36,0.29446,-1.275,0.31937,-0.1,-0.16667,0.03333
76,12:20:30.42,-0.11754,-1.01,0.24049,0.06667,0.0,0.03333
77,12:20:30.49,-0.11754,-1.04479,0.47312,0.0,0.1,0.06667
78,12:20:30.55,-0.47662,-1.089,-0.07981,0.06667,0.1,0.16667
79,12:20:30.61,-0.00562,-1.098,0.27619,0.06667,0.0,0.1
80,12:20:30.68,-0.11362,-1.177,0.11881,0.13333,0.16667,0.06667
81,12:20:30.74,0.01338,-0.90779,0.48589,0.13333,0.0,0.06667
82,12:20:30.80,-0.01562,-0.94264,0.26787,0.2,0.2,0.13333
83,12:20:30.87,-0.36049,-0.83958,0.2998,0.0,-0.16667,-0.03333
84,12:20:30.93,-0.09362,-0.73158,0.51791,0.03333,0.06667,0.03333
85,12:20:31.00,0.13138,-0.47269,0.08715,0.03333,0.06667,-0.0
86,12:20:31.06,-0.27062,-0.58069,0.09902,0.06667,0.13333,-0.0
87,12:20:31.12,0.20038,-0.60069,0.37649,0.0,-0.1,-0.0
88,12:20:31.18,-0.20162,-0.49269,0.13503,0.0,0.0,-0.1
89,12:20:31.24,0.03338,-0.49269,0.30002,0.0,0.06667,-0.0
90,12:20:31.30,0.00438,-0.61969,0.35771,0.0,-0.13333,-0.0
91,12:20:31.36,0.05338,-0.175,0.19309,0.03333,0.0,-0.03333
92,12:20:31.43,-0.06462,-0.45369,0.30106,0.0,0.0,-0.06667
93,12:20:31.49,0.19271,-0.106,0.26707,-0.03333,0.0,-0.16667
94,12:20:31.55,0.02338,-0.45369,0.08714,0.0,0.06667,-0.06667
95,12:20:31.61,0.24171,-0.224,0.43732,0.1,-0.03333,-0.1
96,12:20:31.68,0.25171,-0.332,0.16717,0.0,0.06667,-0.0
97,12:20:31.74,0.18271,-0.204,0.33201,0.1,-0.1,-0.06667
98,12:20:31.81,0.00671,-0.381,0.40346,0.06667,0.0,0.06667
99,12:20:31.87,0.12471,-0.13158,0.4287,-0.03333,-0.03333,-0.03333
100,12:20:31.93,-0.09129,-0.18058,0.08341,0.1,-0.03333,-0.0
101,12:20:32.00,0.33346,-0.14158,0.52121,-0.06667,-0.03333,-0.0
102,12:20:32.06,0.03946,0.00542,-0.04705,0.1,-0.03333,-0.1
103,12:20:32.12,0.13371,-0.449,0.50341,-0.03333,0.03333,-0.0
104,12:20:32.19,0.34346,-0.332,0.31618,0.0,-0.1,-0.06667
105,12:20:32.25,0.07846,-0.273,0.18901,0.0,0.06667,-0.03333
106,12:20:32.32,0.16371,-0.381,0.25384,0.03333,0.1,-0.0
107,12:20:32.38,0.03571,-0.194,0.26309,0.03333,0.03333,-0.0
108,12:20:32.44,0.00671,-0.234,0.22549,0.0,0.1,-0.0
109,12:20:32.51,0.24171,-0.214,0.24717,0.0,0.0,-0.0
110,12:20:32.57,0.17371,-0.175,0.12003,0.0,0.06667,-0.0
111,12:20:32.64,0.24171,-0.116,0.29466,0.03333,0.03333,0.03333
112,12:20:32.70,0.28171,0.031,0.0892,0.0,0.0,0.03333
113,12:20:32.76,0.88638,-0.067,0.46026,0.1,0.23333,0.23333
114,12:20:32.83,1.15716,-0.008,0.19923,0.23333,0.7,0.4
115,12:20:32.89,2.65623,0.021,1.16453,0.56667,1.6,0.86667
116,12:20:32.96,4.49193,-0.01358,2.12246,0.96667,1.8,1.8
117,12:20:33.02,2.61922,0.26042,0.76744,2.23333,3.26667,2.7
118,12:20:33.08,2.83928,1.25942,0.9079,2.23333,2.56667,2.96667
119,12:20:33.15,1.18254,0.82031,0.30628,2.5,1.3,1.73333
120,12:20:33.21,-0.13281,0.45442,-0.06473,2.23333,1.16667,1.93333
121,12:20:33.28,-0.15077,0.01731,-0.08691,2.06667,0.8,1.16667
122,12:20:33.34,-0.65688,-0.01046,-0.2806,1.8,0.4,0.43333
123,12:20:33.40,-0.19515,-0.08338,-0.13356,1.16667,0.53333,0.2
124,12:20:33.47,0.37633,-0.62051,0.01847,0.9,0.33333,0.2
125,12:20:33.53,-0.12742,0.27425,-0.04827,0.83333,0.26667,0.16667
126,12:20:33.59,-0.29354,0.42617,-0.04919,0.4,0.1,-0.0
127,12:20:33.65,-0.03854,0.10482,0.03585,0.33333,0.0,-0.0
128,12:20:33.72,-0.08754,0.75959,0.03591,0.16667,0.06667,-0.0
129,12:20:33.78,-0.06038,1.83207,0.00185,0.2,0.06667,0.03333
130,12:20:33.84,0.04858,2.24389,0.01317,-0.03333,-0.03333,-0.03333
131,12:20:33.91,0.24933,2.32942,0.09556,-0.03333,-0.13333,-0.03333
132,12:20:33.97,0.41285,1.20142,0.12555,-0.3,0.03333,0.03333
133,12:20:34.03,-0.36288,0.88742,-0.05086,-0.5,-0.53333,-0.03333
134,12:20:34.10,0.11219,2.31052,-0.0402,-0.6,-1.6,-0.43333
135,12:20:34.16,1.17175,3.709,-0.01884,-0.96667,-1.9,-0.53333
136,12:20:34.22,1.27983,2.61,0.07114,-1.4,-1.53333,-1.1
137,12:20:34.29,2.40202,3.79152,0.14979,-1.36667,-1.36667,-1.33333
138,12:20:34.35,3.58678,4.25289,0.1579,-1.7,-1.7,-1.56667
139,12:20:34.41,3.93316,1.71722,-0.33246,-2.16667,-2.06667,-2.5
140,12:20:34.47,5.23258,2.08925,0.34307,-1.16667,-0.66667,-2.56667
141,12:20:34.54,5.971,0.80149,0.86964,-0.83333,-0.53333,-2.03333
142,12:20:34.60,5.69121,-0.23958,0.37912,-0.9,-1.1,-2.16667
143,12:20:34.67,5.77436,0.89931,0.37914,-0.7,-0.56667,-1.7
144,12:20:34.73,6.85131,0.61636,0.91153,-0.26667,-1.0,-1.76667
145,12:20:34.79,6.39842,0.09321,1.41596,-0.2,-0.96667,-1.2
146,12:20:34.85,4.18554,0.342,0.62647,-0.4,-0.16667,-0.5
147,12:20:34.92,3.708,-0.40621,0.42607,-0.1,-0.03333,-0.46667
148,12:20:34.98,2.93442,-0.61221,0.2364,-0.2,0.06667,-0.33333
149,12:20:35.04,2.71436,-0.24921,0.12386,0.13333,0.13333,-0.16667
150,12:20:35.11,2.32879,-0.53421,0.40777,0.1,0.06667,-0.06667
151,12:20:35.17,1.69158,-0.39721,0.4817,0.0,0.03333,-0.06667
152,12:20:35.23,2.08969,-0.72021,0.51741,0.0,0.03333,-0.0
153,12:20:35.29,0.94146,-0.59321,-0.0039,-0.2,0.0,-0.1
154,12:20:35.36,1.37971,-0.01936,0.37319,0.33333,0.2,-0.06667
155,12:20:35.42,0.81838,-0.99521,0.68758,0.2,0.0,-0.16667
156,12:20:35.49,0.58238,-1.28921,0.33172,-0.13333,-0.3,-0.0
157,12:20:35.55,-0.22349,-0.86721,-0.09884,0.1,0.2,0.13333
158,12:20:35.61,0.32551,-1.31821,0.049,0.0,-0.3,0.03333
159,12:20:35.68,-0.19449,-0.628,0.0536,0.1,0.1,0.03333
160,12:20:35.74,0.23751,-0.902,0.09086,-0.06667,-0.03333,-0.1
161,12:20:35.80,-0.00749,-0.53,0.10671,0.1,0.06667,-0.06667
162,12:20:35.86,0.35451,-0.941,0.15507,0.0,-0.13333,-0.03333
163,12:20:35.92,-0.47984,-0.481,0.23006,0.06667,0.03333,-0.0
164,12:20:35.99,0.43216,-0.922,0.4533,0.2,-0.1,0.03333
165,12:20:36.05,-0.00984,-0.93679,0.228,-0.03333,-0.06667,-0.0
166,12:20:36.11,0.36316,-0.59379,0.39013,0.16667,0.13333,0.03333
167,12:20:36.18,-0.07784,-0.81879,0.2984,0.0,-0.16667,-0.03333
168,12:20:36.24,0.15716,-0.42264,0.37837,0.13333,0.23333,0.03333
169,12:20:36.30,0.11816,-0.64764,0.30443,0.0,-0.1,-0.03333
170,12:20:36.37,0.31416,-0.72664,0.24799,0.03333,0.13333,-0.0
171,12:20:36.43,0.14716,-0.51658,0.10937,0.03333,0.0,-0.0
172,12:20:36.50,0.09816,-0.44758,0.32672,0.13333,0.03333,0.03333
173,12:20:36.56,0.27516,-0.43758,0.1361,0.03333,0.0,-0.0
174,12:20:36.62,0.16716,-0.34569,0.24328,0.0,-0.06667,-0.03333
175,12:20:36.68,0.30416,-0.27669,0.24507,0.03333,0.13333,-0.0
176,12:20:36.74,0.23516,-0.26669,0.36028,0.0,-0.13333,-0.03333
177,12:20:36.81,0.18616,-0.40469,0.24336,0.03333,0.13333,-0.0
178,12:20:36.86,0.40216,-0.57069,0.17712,0.06667,0.1,-0.0
