,Timestamp,AccX,AccY,AccZ,Module
0,11:54:55.000000,-8.12386,-6.88254,0.00209,10.647368807329816
1,11:54:55.070000,-8.13286,-6.71118,0.00182,10.54435166733356
2,11:54:55.130000,-8.11386,-4.85248,0.00182,9.45416784082026
3,11:54:55.190000,-8.22736,-3.0994,0.00198,8.791799409108467
4,11:54:55.250000,-8.38081,-2.07039,0.00192,8.632757073762706
5,11:54:55.310000,-8.49571,-1.40929,0.00192,8.611805292422723
6,11:54:55.370000,-8.47671,-0.81833,0.00221,8.516118910460328
7,11:54:55.440000,-8.49571,-0.58414,0.00188,8.51576840209385
8,11:54:55.500000,-8.38981,-0.42927,0.00192,8.40078497852433
9,11:54:55.560000,-8.31935,-0.31837,0.00188,8.32543977299698
10,11:54:55.620000,-8.19936,-0.25304,0.00221,8.203263895261447
11,11:54:55.680000,-8.13286,-0.19947,0.00198,8.135306016426181
12,11:54:55.750000,-7.91746,-0.17712,0.00209,7.919441186984092
13,11:54:55.810000,-7.5858,-0.14133,0.00189,7.587116671107674
14,11:54:55.870000,-7.30025,-0.14133,0.00198,7.301618187210284
15,11:54:55.930000,-6.90872,-0.1279,0.00209,6.909904110514125
16,11:54:56.000000,-6.44594,-0.1279,0.00198,6.447209071683655
17,11:54:56.060000,-5.86581,-0.11744,0.0021,5.866985897349678
18,11:54:56.120000,-5.48568,-0.10844,0.00163,5.48675194927746
19,11:54:56.190000,-4.58652,-0.10844,0.00173,4.587802081269418
20,11:54:56.250000,-4.14589,-0.11744,0.00209,4.147553545621804
21,11:54:56.310000,-3.50659,-0.10998,0.00188,3.5083147753444246
22,11:54:56.370000,-3.03146,-0.10998,0.00198,3.033455002534239
23,11:54:56.440000,-2.52001,-0.10098,0.00163,2.5220329136234523
24,11:54:56.500000,-2.19777,-0.10998,0.00221,2.200521178584746
25,11:54:56.560000,-1.86284,-0.10998,0.00188,1.8660846712837011
26,11:54:56.620000,-1.68449,-0.10098,0.00192,1.6875150982731977
27,11:54:56.690000,-1.53462,-0.10098,0.00173,1.5379396924782194
28,11:54:56.750000,-1.34629,-0.10998,0.00209,1.3507763444034693
29,11:54:56.800000,-1.19554,-0.10998,0.00198,1.2005896103165312
30,11:54:56.860000,-0.99742,-0.10998,0.00209,1.0034673013606372
31,11:54:56.930000,-1.02542,-0.11998,0.00217,1.032417592692027
32,11:54:56.990000,-0.836,-0.11998,0.00229,0.8445687920471606
33,11:54:57.050000,-0.846,-0.10098,0.00173,0.85200701481854
34,11:54:57.120000,-0.836,-0.10998,0.00209,0.8432057687777047
35,11:54:57.180000,-0.846,-0.10998,0.00178,0.8531206062450959
36,11:54:57.250000,-0.846,-0.10998,0.00221,0.8531216117881436
37,11:54:57.310000,-0.65631,-0.10998,0.00198,0.6654640012051741
38,11:54:57.370000,-0.855,-0.10998,0.00209,0.8620469642078673
39,11:54:57.440000,-0.65631,-0.10998,0.00209,0.6654643375869213
40,11:54:57.500000,-0.68431,-0.10098,0.00182,0.6917228121870783
41,11:54:57.560000,-0.48542,-0.10098,0.00192,0.4958157149586931
42,11:54:57.630000,-0.67531,-0.11998,0.00229,0.685889233477243
43,11:54:57.690000,-0.66531,-0.10998,0.00188,0.6743415535913533
44,11:54:57.750000,-0.67531,-0.11998,0.00229,0.685889233477243
45,11:54:57.810000,-0.66531,-0.10998,0.00198,0.6743418397964047
46,11:54:57.880000,-0.66531,-0.10098,0.00192,0.6729324207526339
47,11:54:57.940000,-0.67531,-0.10998,0.00198,0.6842098485844822
48,11:54:58.000000,-0.66531,-0.10998,0.00221,0.6743425543446001
49,11:54:58.070000,-0.67531,-0.09098,0.00172,0.6814131748799696
50,11:54:58.130000,-0.66531,-0.10098,0.00202,0.6729327135011345
51,11:54:58.190000,-0.68431,-0.10998,0.00188,0.6930940130314213
52,11:54:58.260000,-0.67531,-0.11998,0.00229,0.685889233477243
53,11:54:58.320000,-0.50442,-0.10998,0.00198,0.5162742073743372
54,11:54:58.390000,-0.49442,-0.10998,0.00209,0.5065087411881457
55,11:54:58.450000,-0.50442,-0.10998,0.00198,0.5162742073743372
56,11:54:58.510000,-0.68431,-0.10998,0.00209,0.6930946144647208
57,11:54:58.570000,-0.49442,-0.10098,0.00182,0.5046299725541479
58,11:54:58.630000,-0.68431,-0.10998,0.00209,0.6930946144647208
59,11:54:58.700000,-0.49442,-0.10998,0.00198,0.5065082992409897
60,11:54:58.760000,-0.68431,-0.10998,0.00198,0.6930942914928675
61,11:54:58.820000,-0.48542,-0.10098,0.00182,0.4958153378022911
62,11:54:58.890000,-0.67531,-0.11998,0.00217,0.6858888433266719
63,11:54:58.950000,-0.66531,-0.10998,0.00188,0.6743415535913533
64,11:54:59.010000,-0.68431,-0.10998,0.00198,0.6930942914928675
65,11:54:59.070000,-0.67531,-0.10098,0.00182,0.6828205246622278
66,11:54:59.130000,-0.66531,-0.10998,0.00198,0.6743418397964047
67,11:54:59.200000,-0.67531,-0.11998,0.00217,0.6858888433266719
68,11:54:59.260000,-0.68431,-0.10998,0.00209,0.6930946144647208
69,11:54:59.330000,-0.66531,-0.09098,0.00163,0.6715038446650919
70,11:54:59.390000,-0.67531,-0.10998,0.00198,0.6842098485844822
71,11:54:59.450000,-0.66531,-0.10098,0.00182,0.6729321428643456
72,11:54:59.510000,-0.66531,-0.09098,0.00172,0.671504069161163
73,11:54:59.580000,-0.67531,-0.09098,0.00163,0.68141295364852
74,11:54:59.640000,-0.66531,-0.10098,0.00192,0.6729324207526339
75,11:54:59.700000,-0.67531,-0.10998,0.00198,0.6842098485844822
76,11:54:59.770000,-0.67531,-0.10998,0.00198,0.6842098485844822
77,11:54:59.830000,-0.66531,-0.10998,0.00198,0.6743418397964047
78,11:54:59.890000,-0.67531,-0.10998,0.00198,0.6842098485844822
79,11:54:59.950000,-0.66531,-0.11998,0.00217,0.6760453427100876
80,11:55:00.010000,-0.67531,-0.10998,0.00209,0.6842101757501126
81,11:55:00.070000,-0.66531,-0.10998,0.00209,0.6743421717496244
82,11:55:00.140000,-0.68431,-0.10998,0.00198,0.6930942914928675
83,11:55:00.200000,-0.49442,-0.10998,0.00209,0.5065087411881457
84,11:55:00.270000,-0.68431,-0.10998,0.00209,0.6930946144647208
85,11:55:00.330000,-0.67531,-0.10998,0.00198,0.6842098485844822
86,11:55:00.390000,-0.50442,-0.10998,0.00209,0.5162746409615719
87,11:55:00.460000,-0.66531,-0.10098,0.00182,0.6729321428643456
88,11:55:00.520000,-0.50442,-0.10998,0.00198,0.5162742073743372
89,11:55:00.590000,-0.50442,-0.10998,0.00198,0.5162742073743372
90,11:55:00.650000,-0.49442,-0.10098,0.00192,0.5046303431225673
91,11:55:00.710000,-0.67531,-0.10098,0.00192,0.6828207985262311
92,11:55:00.780000,-0.49442,-0.10998,0.00198,0.5065082992409897
93,11:55:00.840000,-0.67531,-0.10998,0.00209,0.6842101757501126
94,11:55:00.900000,-0.67531,-0.08098,0.00144,0.6801495645076897
95,11:55:00.960000,-0.66531,-0.12998,0.00224,0.6778917421683199
96,11:55:01.020000,-0.67531,-0.10098,0.00192,0.6828207985262311
97,11:55:01.090000,-0.67531,-0.11998,0.00217,0.6858888433266719
98,11:55:01.150000,-0.67531,-0.10998,0.00209,0.6842101757501126
99,11:55:01.210000,-0.67531,-0.09098,0.00163,0.68141295364852
100,11:55:01.270000,-0.67531,-0.10098,0.00182,0.6828205246622278
101,11:55:01.330000,-0.67531,-0.10998,0.00188,0.6842095665072215
102,11:55:01.400000,-0.68431,-0.10098,0.00202,0.6917233673225157
103,11:55:01.460000,-0.66531,-0.10098,0.00182,0.6729321428643456
