,Timestamp,AccX,AccY,AccZ,Module
0,10:49:33.810000,0.65746,2.38225,0.02396,2.4714252559403853
1,10:49:33.930000,0.51514,2.37277,0.01416,2.4280871479623625
2,10:49:34.060000,0.39502,1.67062,0.00939,1.716712019209978
3,10:49:34.180000,0.5124,1.29254,0.03676,1.3908863034770311
4,10:49:34.310000,0.31543,1.001,0.01792,1.0496752885059264
5,10:49:34.440000,0.12724,0.68942,0.00231,0.7010672507684267
6,10:49:34.560000,0.28204,0.27821,0.02352,0.3968633972792149
7,10:49:34.690000,0.21478,0.126,0.02093,0.2498890019588697
8,10:49:34.810000,0.13578,0.146,0.01167,0.1997207983661191
9,10:49:34.940000,0.25378,0.038,0.02445,0.257771392710673
10,10:49:35.070000,0.17947,0.097,0.02,0.204984099139421
11,10:49:35.200000,0.08147,0.156,0.00613,0.1760992271419724
12,10:49:35.320000,0.16947,0.048,0.01595,0.1768572401684477
13,10:49:35.450000,0.27747,-0.09421,0.03133,0.2946976313104671
14,10:49:35.570000,0.13047,-0.09421,0.01481,0.1616084190257426
15,10:49:35.700000,0.18947,-0.15221,0.01653,0.2435980416587949
16,10:49:35.830000,0.03247,0.02379,0.00426,0.0404773096932096
17,10:49:35.950000,0.23847,-0.07421,0.02856,0.2513776811890825
18,10:49:36.080000,0.12047,-0.16221,0.01042,0.2023207389270808
19,10:49:36.180000,0.25747,-0.13321,0.03006,0.2914434912637439
20,10:49:36.300000,0.19847,-0.08421,0.02229,0.2167452631546996
21,10:49:36.430000,0.13047,-0.06421,0.01596,0.1462876160172145
22,10:49:36.550000,0.15947,-0.08421,0.01617,0.1810620719532392
23,10:49:36.670000,0.16947,-0.05421,0.02035,0.1790891607551948
24,10:49:36.800000,0.18947,-0.04521,0.02318,0.1961635475821132
25,10:49:36.920000,0.13047,-0.06421,0.01457,0.1461424986100895
26,10:49:37.050000,0.23847,0.01379,0.02945,0.2406769775030424
27,10:49:37.170000,-0.00653,0.01379,-0.00174,0.0153568421233012
28,10:49:37.290000,0.15947,-0.05421,0.01909,0.1695105692869916
29,10:49:37.420000,0.03247,-0.03521,0.00184,0.0479315199007917
30,10:49:37.550000,0.20847,-0.02521,0.02634,0.2116343086552839
31,10:49:37.670000,0.18478,0.02379,0.02017,0.1873938136652328
32,10:49:37.800000,-0.04653,0.01379,-0.0079,0.0491692485197811
33,10:49:37.920000,0.01247,0.08279,0.00063,0.0837262318511946
34,10:49:38.050000,0.20847,-0.04521,0.02254,0.2145034652400748
35,10:49:38.180000,0.08147,0.03379,0.01334,0.0892024696967522
36,10:49:38.300000,0.26378,-0.12321,0.02852,0.2925303110790401
37,10:49:38.430000,0.05778,-0.03521,0.00201,0.06769278100359
38,10:49:38.580000,0.19478,-0.07421,0.0233,0.2097361735609763
39,10:49:38.700000,0.22378,-0.11321,0.02495,0.2520247904472891
40,10:49:38.820000,0.12047,-0.07421,0.01282,0.1420721556111541
41,10:49:38.950000,0.19847,-0.08421,0.02259,0.2167763204319143
42,10:49:39.080000,0.14947,-0.05421,0.02031,0.1602888052859587
43,10:49:39.200000,0.04778,-0.06421,-0.00018,0.0800367721737952
44,10:49:39.330000,0.20847,-0.08421,0.02282,0.2259907462707267
45,10:49:39.460000,0.23378,-0.10321,0.03003,0.2573075851971721
46,10:49:39.580000,0.09678,-0.07421,0.0088,0.1222740058229875
47,10:49:39.700000,0.18478,-0.03521,0.0185,0.1890122813470066
48,10:49:39.830000,0.05778,-0.02521,0.00525,0.0632584776927172
49,10:49:39.960000,0.14578,-0.04521,0.0147,0.1533357182785537
50,10:49:40.080000,0.10678,0.00479,0.0093,0.107291204206123
51,10:49:40.210000,0.17478,-0.02521,0.0207,0.1777978697847642
52,10:49:40.330000,0.10678,-0.00521,0.01154,0.1075280619187382
53,10:49:40.460000,0.08678,-0.00521,0.00808,0.0873109323051815
54,10:49:40.590000,0.24378,-0.08421,0.03063,0.2597271826359343
55,10:49:40.720000,0.23378,-0.09421,0.02848,0.2536527604817262
