Unnamed: 0,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,12:36:21.72,-7.1838,8.58373,0.1629,0.0,0.03333,-0.0,0
1,12:36:21.78,-9.0486,8.6166,0.22352,0.03333,0.0,-0.0,0
2,12:36:21.84,-7.65286,8.20742,0.32532,0.03333,0.0,-0.0,0
3,12:36:21.90,-6.07517,7.72702,0.27869,0.0,0.0,-0.0,0
4,12:36:21.97,-5.04568,6.97546,0.21763,0.0,0.0,-0.0,0
5,12:36:22.03,-3.51009,5.7984,0.21321,0.03333,0.0,-0.0,0
6,12:36:22.09,-2.66482,4.66578,0.18327,0.03333,0.0,-0.0,0
7,12:36:22.16,-2.195,3.85398,0.21548,0.03333,0.0,-0.0,0
8,12:36:22.22,-1.76677,3.06809,0.24377,0.06667,0.0,-0.0,0
9,12:36:22.28,-1.44184,2.64259,0.34612,0.03333,0.0,-0.0,0
10,12:36:22.35,-1.25349,2.50222,0.29675,0.0,0.0,-0.0,0
11,12:36:22.41,-0.91529,1.763,0.2647,0.0,0.0,-0.0,0
12,12:36:22.48,-0.53642,1.28477,0.25586,0.0,0.0,-0.0,0
13,12:36:22.54,-0.336,0.94984,0.17917,0.0,0.0,-0.0,0
14,12:36:22.60,-0.20431,0.62262,0.14767,0.03333,0.0,-0.0,0
15,12:36:22.67,-0.17531,0.41429,0.21098,0.03333,0.0,-0.0,0
16,12:36:22.73,-0.01442,0.26354,0.23744,0.0,0.0,-0.0,0
17,12:36:22.79,-0.01442,0.26354,0.13063,0.03333,0.0,-0.0,0
18,12:36:22.86,-0.00442,-0.00458,0.16922,0.03333,0.0,-0.0,0
19,12:36:22.92,0.12764,0.06442,0.1705,0.06667,0.0,-0.0,0
20,12:36:22.98,0.08764,0.03542,0.2684,0.1,0.0,-0.0,0
21,12:36:23.05,0.17664,0.01542,0.33265,0.03333,0.0,-0.0,0
22,12:36:23.11,0.04864,-0.00458,0.44574,0.0,-0.03333,-0.0,0
23,12:36:23.17,0.01964,0.05442,0.43925,0.03333,0.0,-0.0,0
24,12:36:23.24,0.01964,0.12342,0.30637,0.0,0.0,-0.0,0
25,12:36:23.30,0.11764,-0.086,0.22655,0.0,0.0,-0.0,4
26,12:36:23.36,0.14664,-0.165,0.16724,0.0,0.0,-0.0,4
27,12:36:23.42,0.18664,-0.155,0.11987,0.0,0.0,-0.0,4
28,12:36:23.48,0.13764,-0.165,0.0217,0.03333,0.0,-0.0,4
29,12:36:23.54,-0.04936,-0.057,-0.0635,0.03333,0.0,-0.0,4
30,12:36:23.61,-0.00521,0.355,0.07893,0.13333,-0.03333,-0.0,4
31,12:36:23.67,-0.46521,0.227,0.87069,0.03333,-0.03333,-0.13333,4
32,12:36:23.73,-0.70536,1.02542,1.98265,0.13333,1.06667,-0.43333,4
33,12:36:23.80,-2.42154,0.777,1.34063,-0.4,1.3,-0.8,4
34,12:36:23.86,-1.87477,0.21331,0.83438,0.1,2.76667,-1.4,4
35,12:36:23.92,-1.70609,-1.12969,0.40405,-1.13333,3.03333,-2.03333,4
36,12:36:23.99,-0.66591,-2.19358,0.63561,-0.33333,3.13333,-2.43333,4
37,12:36:24.05,-1.2194,-1.89469,0.29803,-1.5,2.96667,-1.76667,4
38,12:36:24.12,-0.5448,-2.33058,0.17722,-2.26667,2.33333,-1.56667,4
39,12:36:24.18,-0.27536,-2.26079,0.26401,-1.8,1.9,-1.16667,4
40,12:36:24.24,-0.49477,-2.648,0.10613,-2.23333,1.86667,-0.86667,4
41,12:36:24.31,-0.83967,-0.28921,0.28578,-2.26667,1.26667,-0.83333,4
42,12:36:24.37,-0.2326,-4.42642,0.04806,-1.43333,2.16667,-0.86667,4
43,12:36:24.44,-0.24253,-3.96542,0.06164,-1.66667,1.16667,-0.0,4
44,12:36:24.50,-0.9901,-4.366,-0.43764,-1.3,1.23333,-0.1,4
45,12:36:24.56,-1.054,-4.26142,-3.15288,-1.1,0.86667,-0.2,4
46,12:36:24.62,-1.3531,-4.06854,-5.80584,0.33333,-0.13333,-0.06667,4
47,12:36:24.69,-0.44256,-4.24829,-4.73998,0.53333,-0.2,-0.16667,4
48,12:36:24.75,-0.19951,-5.66362,-4.08208,0.96667,-0.56667,-0.16667,4
49,12:36:24.81,-0.98902,-5.30249,-0.47502,1.56667,-1.03333,0.13333,4
50,12:36:24.87,-0.95088,-2.69349,-0.16907,2.6,-1.13333,-0.3,4
51,12:36:24.94,-0.53563,-5.53562,0.01549,1.4,-0.36667,-0.3,4
52,12:36:25.00,-0.24198,-5.81729,0.05237,1.3,-0.96667,0.03333,4
53,12:36:25.06,0.81412,-5.46154,0.41718,2.0,-1.63333,0.2,4
54,12:36:25.13,-0.56335,-4.729,0.05909,3.0,-3.5,1.06667,4
55,12:36:25.19,-0.22258,-6.03442,0.25556,2.53333,-2.86667,1.56667,4
56,12:36:25.25,0.56909,-2.84821,1.14835,1.8,-4.63333,2.4,4
57,12:36:25.32,0.55118,-3.12321,1.22987,1.06667,-3.66667,2.53333,4
58,12:36:25.38,-1.74142,0.028,0.78446,0.56667,-4.66667,2.36667,4
59,12:36:25.44,0.54462,0.58221,1.45347,0.53333,-4.16667,1.3,4
60,12:36:25.51,2.10359,-0.30464,1.13507,-0.23333,-2.06667,0.83333,4
61,12:36:25.57,2.29289,0.01836,1.11311,-0.06667,-0.86667,0.13333,4
62,12:36:25.63,2.96642,-0.02558,0.66781,0.16667,0.0,-0.06667,4
63,12:36:25.69,3.35942,-0.30058,0.88652,0.0,-0.13333,-0.06667,4
64,12:36:25.76,3.00789,-0.26158,0.6601,-0.03333,0.0,-0.13333,4
