,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,12:42:00.90,-2.979,2.73509,0.22471,0.03333,0.0,-0.0
1,12:42:00.96,-3.23117,2.49789,0.28526,0.03333,0.0,-0.0
2,12:42:01.02,-2.92,2.19159,0.28988,0.0,0.0,-0.0
3,12:42:01.08,-2.72501,1.96222,0.28841,0.03333,0.0,-0.0
4,12:42:01.15,-2.52077,1.79546,0.22353,0.06667,0.03333,0.06667
5,12:42:01.21,-2.43161,1.65217,0.15593,0.1,0.03333,0.06667
6,12:42:01.27,-1.60029,1.04925,0.23231,0.0,0.0,-0.03333
7,12:42:01.33,-1.28042,0.72561,0.26984,0.03333,0.0,-0.03333
8,12:42:01.40,-1.06631,0.68484,0.24864,0.03333,0.0,-0.03333
9,12:42:01.46,-0.55836,0.36949,0.29114,0.0,0.0,-0.0
10,12:42:01.52,-0.43621,0.23062,0.24033,0.03333,0.0,-0.03333
11,12:42:01.59,-0.40621,0.25962,0.25469,0.0,0.0,-0.0
12,12:42:01.65,-0.294,0.04129,0.21417,0.0,0.0,-0.0
13,12:42:01.71,-0.343,0.14929,0.31858,0.0,0.0,-0.0
14,12:42:01.78,-0.363,-0.02046,0.22276,0.03333,0.0,-0.0
15,12:42:01.84,-0.11279,-0.06946,0.22617,0.0,0.0,-0.0
16,12:42:01.90,-0.08379,-0.13846,0.28219,0.0,0.0,-0.0
17,12:42:01.97,-0.08379,-0.05946,0.23404,0.03333,0.0,-0.0
18,12:42:02.03,-0.21079,-0.04946,0.25542,0.0,0.0,-0.0
19,12:42:02.10,-0.17179,-0.12846,0.17739,0.03333,0.0,-0.0
20,12:42:02.16,-0.05479,-0.15746,0.11022,0.0,0.0,-0.0
21,12:42:02.22,-0.10864,-0.06946,0.21244,0.06667,0.0,-0.0
22,12:42:02.29,-0.01064,-0.19746,0.28289,0.06667,0.0,-0.0
23,12:42:02.35,-0.10864,-0.22646,0.44427,0.06667,0.0,-0.0
24,12:42:02.41,0.05836,-0.22646,0.44842,0.03333,0.0,-0.0
25,12:42:02.48,0.02836,-0.23646,0.25849,0.0,0.03333,-0.0
