Unnamed: 0,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,12:40:50.14,-7.39777,6.45898,0.06562,0.03333,0.03333,-0.0,0
1,12:40:50.20,-7.52142,6.18398,0.35724,0.03333,0.0,-0.0,0
2,12:40:50.27,-8.2771,6.37673,0.13319,0.03333,0.03333,-0.0,0
3,12:40:50.33,-7.42288,6.15286,0.28935,0.06667,0.0,-0.0,0
4,12:40:50.40,-5.9959,5.85967,0.11438,0.06667,0.0,-0.0,0
5,12:40:50.46,-5.04394,5.78188,0.33782,-0.1,0.0,-0.03333,0
6,12:40:50.52,-3.93078,5.35771,0.04385,0.23333,0.03333,-0.0,0
7,12:40:50.58,-3.96452,4.71188,0.25343,0.0,-0.16667,-0.0,0
8,12:40:50.65,-2.65965,4.6328,0.441,0.16667,0.16667,-0.0,0
9,12:40:50.71,-1.95989,3.74972,0.45591,0.1,-0.03333,-0.0,0
10,12:40:50.78,-2.22822,3.5324,0.19049,-0.03333,0.03333,-0.0,0
11,12:40:50.84,-1.67946,3.35694,0.25494,0.03333,0.0,-0.1,0
12,12:40:50.90,-1.48346,2.80063,0.28759,0.06667,0.06667,-0.0,0
13,12:40:50.97,-1.52517,2.90164,0.2181,-0.06667,-0.03333,-0.03333,0
14,12:40:51.03,-1.44,2.64817,0.17623,0.06667,0.1,-0.0,0
15,12:40:51.10,-1.02001,2.23968,0.28098,-0.03333,-0.03333,-0.06667,0
16,12:40:51.16,-0.99125,1.95352,0.2812,-0.06667,0.0,-0.03333,0
17,12:40:51.22,-0.66777,1.59798,0.18878,0.1,0.06667,-0.0,0
18,12:40:51.29,-0.65761,1.33565,0.14724,-0.06667,-0.03333,-0.03333,0
19,12:40:51.35,-0.63861,1.09589,0.18262,0.1,0.06667,0.03333,0
20,12:40:51.42,-0.36284,0.77309,0.15011,0.06667,-0.03333,-0.0,0
21,12:40:51.48,-0.32149,0.50689,0.31844,0.0,-0.03333,-0.03333,0
22,12:40:51.54,-0.14549,0.53689,0.2465,0.03333,0.0,-0.0,0
23,12:40:51.60,-0.31149,0.36759,0.26165,0.0,0.0,-0.0,0
24,12:40:51.67,-0.08462,0.30522,0.25935,0.06667,0.0,0.03333,0
25,12:40:51.73,-0.16262,0.30522,0.2404,0.03333,0.1,0.03333,0
26,12:40:51.79,0.08238,-0.03218,0.25391,0.0,-0.13333,-0.03333,0
27,12:40:51.85,-0.22162,0.08482,0.31039,0.0,0.0,-0.03333,0
28,12:40:51.92,-0.01562,-0.00318,0.29233,0.06667,0.06667,-0.0,0
29,12:40:51.98,-0.10362,0.00682,0.27779,0.0,-0.03333,-0.0,0
30,12:40:52.05,-0.02229,0.06046,0.19705,0.06667,0.0,-0.0,0
31,12:40:52.11,0.21271,-0.23454,0.25999,0.0,0.0,-0.0,0
32,12:40:52.17,-0.07229,0.05046,0.18474,0.0,0.0,-0.0,0
33,12:40:52.23,0.16371,-0.25354,0.25874,0.06667,0.0,-0.0,0
34,12:40:52.29,0.02671,-0.02854,0.21097,0.0,-0.03333,-0.03333,0
35,12:40:52.36,-0.01329,-0.07754,0.20203,0.1,0.03333,-0.0,4
36,12:40:52.42,0.15371,-0.25354,0.27487,0.0,-0.03333,-0.0,4
37,12:40:52.49,-0.02229,-0.08654,0.29064,0.03333,0.0,-0.0,4
38,12:40:52.55,0.15371,-0.21454,0.28888,0.03333,0.0,-0.0,4
39,12:40:52.61,-0.11129,0.00146,0.20272,0.0,0.0,-0.03333,4
40,12:40:52.68,-0.00329,-0.11283,0.18516,0.06667,0.03333,-0.0,4
41,12:40:52.74,-0.05229,-0.33883,0.347,-0.03333,0.13333,-0.0,4
42,12:40:52.80,-0.01329,-0.24083,0.70307,0.0,0.16667,-0.0,4
43,12:40:52.87,-0.44084,-0.287,2.3906,-0.63333,1.1,0.03333,4
44,12:40:52.93,-1.38082,-0.41316,2.06905,-1.26667,2.83333,-0.0,4
45,12:40:53.00,-1.30152,-0.31446,1.80417,-1.5,3.1,-0.0,4
46,12:40:53.06,-0.54081,-0.58964,1.19796,-1.5,2.6,-0.2,4
47,12:40:53.12,-0.8464,-0.637,0.46079,-2.16667,3.2,-0.16667,4
48,12:40:53.18,-1.17281,-1.57754,-0.47837,-2.13333,2.5,-0.13333,4
49,12:40:53.25,-1.75515,-1.84049,-0.75037,-2.3,2.16667,-0.16667,4
50,12:40:53.31,-1.20298,-2.43277,-0.2694,-2.23333,1.5,-0.13333,4
51,12:40:53.37,-1.20896,-2.91225,-0.52651,-2.3,0.73333,-0.16667,4
52,12:40:53.44,-0.86053,-2.60801,-1.58637,-1.93333,0.86667,-0.13333,4
53,12:40:53.50,-0.87356,-2.802,-5.10681,-1.56667,0.33333,-0.23333,4
54,12:40:53.57,-0.75851,-2.362,-7.25737,-0.8,0.26667,-0.43333,4
55,12:40:53.63,0.143,-2.32401,-6.57423,-0.7,0.03333,-0.16667,4
56,12:40:53.69,0.672,-2.24601,-4.71919,-0.03333,-0.2,-0.3,4
57,12:40:53.76,0.41849,-1.84401,-4.82441,0.13333,0.0,-0.1,4
58,12:40:53.82,0.56844,-2.646,-4.89168,0.4,-0.16667,0.1,4
59,12:40:53.88,0.51333,-2.96617,-5.41924,0.73333,-0.6,0.16667,4
60,12:40:53.94,0.22304,-2.97882,-3.00879,1.36667,-0.96667,0.53333,4
61,12:40:54.01,0.44614,-2.61459,0.03306,1.13333,-1.73333,1.06667,4
62,12:40:54.07,0.02898,-3.07909,-0.22177,1.76667,-2.0,1.1,4
63,12:40:54.13,0.2202,-2.92209,-0.4319,1.93333,-2.4,1.4,4
64,12:40:54.20,0.39537,-2.72607,-0.58023,2.13333,-2.0,1.36667,4
65,12:40:54.26,0.81648,-2.46882,-0.72855,2.23333,-2.06667,1.3,4
66,12:40:54.32,1.943,-1.42277,-0.47932,1.53333,-1.3,1.1,4
67,12:40:54.38,0.55916,-0.15029,1.16352,1.76667,-1.76667,0.83333,4
68,12:40:54.45,0.92146,-1.21431,-0.27233,1.3,-0.6,0.83333,4
69,12:40:54.51,1.566,-0.098,0.6917,0.2,-0.86667,0.36667,4
70,12:40:54.58,1.00558,-0.30979,0.40105,0.83333,-0.46667,0.36667,4
71,12:40:54.64,1.18079,0.07631,1.07818,0.76667,-0.73333,0.26667,4
72,12:40:54.70,1.607,0.18554,0.85908,0.56667,-0.06667,0.03333,4
73,12:40:54.77,1.715,0.48562,0.97247,0.53333,-0.33333,-0.03333,4
74,12:40:54.83,1.696,0.32361,0.3822,0.53333,-0.1,-0.03333,4
75,12:40:54.89,1.46,0.69625,0.70801,0.46667,-0.3,-0.16667,4
76,12:40:54.96,1.951,0.57317,0.86304,0.6,0.06667,-0.1,4
77,12:40:55.02,1.82879,0.97222,0.67139,0.1,-0.3,-0.13333,4
78,12:40:55.08,1.52479,0.85759,0.49423,0.26667,0.0,-0.0,4
79,12:40:55.14,1.38264,0.88989,0.37779,0.0,-0.1,-0.03333,4
80,12:40:55.21,1.03458,1.39107,0.488,0.16667,0.1,-0.06667,4
81,12:40:55.27,0.92269,1.27307,0.06547,0.13333,0.06667,-0.03333,4
82,12:40:55.33,0.92269,0.82089,0.27238,-0.06667,0.03333,-0.03333,4
83,12:40:55.40,0.94269,1.06589,0.09783,0.1,0.03333,-0.06667,4
84,12:40:55.46,0.929,0.64259,0.25189,0.03333,0.0,-0.0,4
85,12:40:55.53,0.42458,0.72722,0.21962,-0.06667,0.0,-0.06667,4
86,12:40:55.59,0.81758,0.53582,0.26834,0.13333,0.06667,-0.03333,0
87,12:40:55.65,0.57846,0.46782,0.22962,-0.1,0.0,-0.0,0
88,12:40:55.72,0.48671,0.58482,0.24094,0.1,0.06667,-0.0,0
89,12:40:55.78,0.51671,0.29546,0.23321,0.0,-0.06667,-0.0,0
90,12:40:55.84,0.16138,0.26917,0.41762,-0.13333,0.13333,-0.0,0
91,12:40:55.90,0.46538,0.24017,0.19279,0.03333,0.0,-0.0,0
92,12:40:55.97,0.17851,0.26917,0.10258,0.0,0.0,-0.0,0
93,12:40:56.03,0.04151,0.262,0.22872,0.1,0.03333,-0.0,0
94,12:40:56.09,0.30551,0.017,0.22582,0.0,0.0,-0.0,0
95,12:40:56.15,0.17851,0.144,0.30493,0.0,0.0,-0.0,0
96,12:40:56.22,0.20751,-0.24599,0.26751,0.1,0.0,-0.0,0
97,12:40:56.27,0.14851,-0.06999,0.26709,-0.03333,0.0,-0.0,0
98,12:40:56.33,0.09051,-0.04999,0.27075,0.13333,0.0,-0.0,0
99,12:40:56.39,0.21751,-0.23599,0.18841,-0.03333,0.0,-0.0,0
100,12:40:56.46,0.15851,-0.13799,0.28516,-0.03333,-0.06667,-0.03333,0
101,12:40:56.52,0.13951,-0.01099,0.24258,0.1,0.06667,-0.0,0
102,12:40:56.58,0.17851,-0.18699,0.27456,0.0,-0.06667,-0.0,0
103,12:40:56.64,0.18851,-0.05999,0.23641,0.03333,0.0,-0.0,0
104,12:40:56.70,0.25651,-0.09899,0.23983,0.0,-0.06667,-0.03333,0
105,12:40:56.77,0.00151,-0.15675,0.10902,0.0,-0.03333,-0.06667,0
106,12:40:56.83,0.06051,-0.20575,0.2191,0.03333,0.06667,-0.0,0
107,12:40:56.89,0.36451,-0.37275,0.4258,0.0,0.0,-0.0,0
108,12:40:56.96,-0.09649,-0.12775,0.05934,0.0,-0.03333,-0.03333,0
109,12:40:57.02,0.31551,-0.36275,0.27448,0.0,0.0,-0.0,0
110,12:40:57.08,-0.04749,-0.01099,0.14143,0.0,0.0,-0.0,4
111,12:40:57.15,-0.00749,-0.10775,0.14048,0.0,0.0,-0.03333,4
112,12:40:57.21,0.19751,-0.22575,0.27311,0.0,0.0,-0.0,4
113,12:40:57.28,0.09951,-0.27475,0.22411,0.06667,0.06667,-0.0,4
114,12:40:57.34,0.28651,-0.28475,0.26797,0.0,0.0,-0.0,4
115,12:40:57.40,0.08051,-0.15675,0.17545,-0.03333,-0.06667,-0.03333,4
116,12:40:57.47,0.30551,-0.25475,0.24631,0.03333,0.0,-0.0,4
117,12:40:57.53,0.24751,-0.32375,0.36724,0.0,-0.03333,-0.0,4
118,12:40:57.60,0.04151,-0.15675,0.36462,0.0,0.0,-0.03333,4
119,12:40:57.66,-0.19449,-0.00975,0.80841,-0.03333,0.13333,-0.0,4
120,12:40:57.72,0.10816,-0.20523,1.91549,-0.4,0.7,0.03333,4
121,12:40:57.79,-0.85425,0.25461,1.91952,-0.46667,1.4,0.1,4
