,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,10:07:16.20,2.364,-1.78436,0.45648,0.03333,0.0,-0.13333,0
1,10:07:16.26,2.276,-1.96036,0.05644,-0.03333,0.03333,-0.0,0
2,10:07:16.32,1.49342,-1.71121,0.02059,0.03333,0.0,-0.0,0
3,10:07:16.38,1.29236,-1.559,0.26622,0.03333,0.0,-0.0,0
4,10:07:16.45,1.20021,-1.27079,0.38117,0.0,0.0,-0.03333,0
5,10:07:16.51,1.14121,-1.19179,0.29817,0.03333,0.0,-0.03333,0
6,10:07:16.57,1.70021,-1.09379,0.63623,-0.03333,0.0,-0.0,0
7,10:07:16.63,1.75921,-1.20179,0.47702,-0.03333,-0.03333,0.1,0
8,10:07:16.69,1.17021,-1.39779,-0.05883,-0.06667,0.0,0.1,0
9,10:07:16.76,0.754,-1.45679,-0.14636,-0.03333,-0.03333,0.03333,0
10,10:07:16.82,0.784,-1.17764,0.00023,0.06667,0.0,-0.0,0
11,10:07:16.88,0.989,-0.87469,0.1277,0.06667,0.03333,-0.0,0
12,10:07:16.94,0.83779,-0.65969,0.32859,0.1,-0.03333,-0.0,0
13,10:07:17.00,0.62179,-0.459,0.28691,0.06667,0.0,-0.06667,0
14,10:07:17.06,0.77879,-0.371,0.37531,0.06667,0.0,-0.06667,0
15,10:07:17.13,1.13179,-0.43,0.46657,0.03333,0.0,-0.06667,0
16,10:07:17.19,1.19079,-0.538,0.56322,0.0,0.0,-0.0,0
17,10:07:17.25,1.02379,-0.508,0.25526,-0.03333,-0.03333,0.03333,0
18,10:07:17.31,0.84779,-0.567,0.08257,-0.03333,0.0,0.03333,0
19,10:07:17.38,0.54864,-0.626,0.05084,-0.03333,0.0,0.06667,0
20,10:07:17.44,0.50964,-0.44558,0.12171,0.03333,0.0,0.03333,0
21,10:07:17.50,0.31958,-0.51458,0.14,0.0,0.0,-0.0,0
22,10:07:17.57,0.38758,-0.30858,0.25032,0.06667,0.0,-0.0,0
23,10:07:17.63,0.39758,-0.40658,0.27384,0.06667,0.03333,-0.03333,0
24,10:07:17.69,0.49558,-0.02046,0.3317,0.0,0.0,-0.0,0
25,10:07:17.75,0.58358,-0.06946,0.47082,0.0,-0.03333,-0.03333,0
26,10:07:17.82,0.53458,-0.16158,0.2463,0.03333,0.0,-0.0,0
27,10:07:17.88,0.60358,-0.32758,0.21627,-0.03333,0.0,-0.0,0
28,10:07:17.95,0.53458,-0.33758,0.07742,-0.03333,0.0,0.03333,0
29,10:07:18.01,0.28569,-0.33758,0.13669,0.03333,0.0,-0.0,0
30,10:07:18.07,0.11869,-0.24958,0.15867,0.0,0.0,-0.0,0
31,10:07:18.14,0.10869,-0.38658,0.30934,0.0,0.03333,-0.0,0
32,10:07:18.20,0.38369,-0.13158,0.26448,0.03333,-0.03333,-0.06667,0
33,10:07:18.26,0.27569,-0.10258,0.24105,0.06667,0.0,-0.0,0
34,10:07:18.32,0.34469,-0.16158,0.30201,0.03333,0.0,-0.0,0
35,10:07:18.39,0.47169,-0.12158,0.33022,0.0,0.0,-0.0,0
36,10:07:18.45,0.38369,-0.26858,0.28046,0.0,0.0,0.03333,0
37,10:07:18.51,0.25569,-0.26858,0.20094,0.0,-0.06667,0.03333,0
38,10:07:18.57,0.12869,-0.32758,0.1119,0.0,0.0,0.03333,0
39,10:07:18.63,0.20669,-0.35758,0.21784,0.0,-0.06667,-0.0,0
40,10:07:18.69,0.06969,-0.33758,0.07942,0.03333,0.03333,0.03333,0
41,10:07:18.76,-0.00831,-0.37658,0.22271,0.03333,0.0,-0.0,0
42,10:07:18.82,0.04969,-0.08946,0.33682,0.06667,-0.03333,-0.03333,0
43,10:07:18.88,0.38758,-0.12846,0.43058,0.0,0.0,-0.03333,0
44,10:07:18.95,0.47558,0.07754,0.3768,0.0,-0.03333,-0.03333,0
45,10:07:19.01,0.31469,0.02854,0.26855,0.0,-0.03333,-0.0,0
46,10:07:19.07,0.23669,-0.22958,0.1183,0.0,0.03333,-0.0,0
47,10:07:19.13,0.09969,-0.15158,0.17388,0.0,0.0,0.03333,0
48,10:07:19.20,0.15769,-0.37658,0.25429,0.03333,0.0,0.03333,0
49,10:07:19.26,0.09969,-0.29858,0.05798,0.03333,0.0,-0.0,0
50,10:07:19.32,0.08969,-0.21058,0.03619,0.03333,0.03333,-0.0,0
51,10:07:19.38,0.06969,-0.19058,0.10858,0.06667,0.0,-0.0,0
52,10:07:19.44,0.23669,-0.21958,0.43266,0.03333,0.0,-0.0,0
53,10:07:19.50,0.04969,-0.00046,0.48056,0.06667,-0.06667,-0.03333,0
54,10:07:19.56,0.51558,-0.08946,0.48507,0.0,0.0,-0.0,0
55,10:07:19.63,0.49558,-0.08946,0.37882,0.0,0.03333,-0.0,0
56,10:07:19.69,0.22669,-0.15158,0.05039,0.0,-0.03333,-0.0,0
57,10:07:19.75,0.11869,-0.05358,0.12627,0.0,0.0,-0.0,0
58,10:07:19.81,0.09969,-0.15158,0.22192,0.03333,0.03333,-0.0,0
59,10:07:19.87,0.15769,-0.26858,0.28824,0.0,0.0,-0.0,0
60,10:07:19.94,0.13869,-0.22958,0.12846,0.0,0.0,-0.0,0
61,10:07:20.00,-0.05731,-0.14158,0.09414,0.06667,0.0,-0.0,0
62,10:07:20.06,0.08969,-0.25958,0.27213,0.03333,0.0,-0.0,0
63,10:07:20.12,0.17769,-0.21058,0.369,0.0,0.0,-0.03333,0
64,10:07:20.19,0.16769,-0.34758,0.30879,0.03333,0.06667,-0.03333,0
65,10:07:20.25,0.18769,-0.18058,0.29001,0.0,0.03333,-0.03333,0
66,10:07:20.31,0.29569,-0.09258,0.32798,0.03333,-0.03333,-0.03333,0
67,10:07:20.37,0.35369,-0.08258,0.24638,0.0,0.03333,-0.0,0
68,10:07:20.44,0.25569,-0.09258,0.1608,0.0,-0.03333,-0.0,0
69,10:07:20.50,0.05969,-0.12158,0.07134,0.0,0.0,-0.0,0
70,10:07:20.56,0.16769,-0.19058,0.29932,0.0,0.0,0.03333,0
71,10:07:20.62,0.06969,-0.16158,0.21103,0.0,-0.03333,-0.0,0
72,10:07:20.68,-0.13631,-0.18058,0.08528,0.03333,0.0,-0.0,0
73,10:07:20.75,0.35369,-0.02358,0.42247,0.03333,0.06667,-0.0,0
74,10:07:20.81,0.15769,0.01542,0.34356,0.03333,0.0,-0.03333,0
75,10:07:20.88,0.39758,-0.12158,0.17117,0.0,0.03333,-0.0,0
76,10:07:20.94,0.44658,-0.08258,0.10481,0.0,-0.06667,-0.0,0
77,10:07:21.00,0.36858,-0.10258,0.14792,0.03333,0.0,-0.0,0
78,10:07:21.06,0.50558,-0.12158,0.21061,0.0,-0.03333,-0.0,0
79,10:07:21.12,0.31958,-0.08258,0.08375,0.03333,0.0,-0.0,0
80,10:07:21.19,0.28958,-0.14158,0.10658,0.03333,0.0,-0.0,0
81,10:07:21.25,0.21158,-0.13158,0.34993,0.06667,0.0,-0.0,0
82,10:07:21.31,0.34858,-0.13158,0.5338,0.0,0.0,-0.0,0
83,10:07:21.38,0.20669,-0.08258,0.28081,0.0,0.0,-0.03333,0
84,10:07:21.44,0.26569,-0.08258,0.11267,0.0,0.03333,-0.0,0
85,10:07:21.50,0.32469,-0.312,0.23043,0.0,-0.03333,-0.0,0
86,10:07:21.56,0.06969,-0.224,0.14118,0.03333,0.0,-0.0,0
87,10:07:21.63,0.08969,-0.283,0.19718,0.0,0.0,-0.0,0
88,10:07:21.69,0.06969,-0.361,0.2144,0.03333,0.0,-0.0,0
89,10:07:21.75,0.13869,-0.312,0.17579,0.03333,0.03333,-0.0,0
90,10:07:21.81,0.06969,-0.302,0.15955,0.06667,0.0,-0.03333,0
91,10:07:21.88,0.07969,-0.12158,0.22688,0.03333,0.0,-0.03333,0
92,10:07:21.94,0.34469,-0.00458,0.38154,0.0,0.0,-0.0,0
93,10:07:22.00,0.20669,-0.07258,0.28957,0.03333,-0.03333,-0.0,0
94,10:07:22.07,0.16769,-0.00458,0.23128,0.03333,0.0,-0.0,0
95,10:07:22.13,0.27569,-0.08258,0.3545,0.0,0.0,-0.0,0
96,10:07:22.19,0.15769,-0.283,0.10645,0.0,0.0,-0.0,0
97,10:07:22.26,-0.01831,-0.234,0.11742,0.03333,0.03333,-0.0,0
98,10:07:22.32,0.04969,-0.194,0.33046,0.0,-0.03333,-0.0,0
99,10:07:22.38,0.08969,-0.224,0.22031,0.06667,0.0,-0.0,0
100,10:07:22.45,0.21669,-0.41,0.31892,0.0,0.0,-0.0,0
101,10:07:22.51,0.10869,-0.283,0.20844,0.03333,0.0,-0.0,0
102,10:07:22.57,-0.06731,-0.03358,0.12985,0.03333,0.0,-0.0,0
103,10:07:22.63,0.20669,-0.01358,0.18734,0.03333,-0.03333,-0.0,0
104,10:07:22.70,0.43658,-0.08258,0.22819,0.03333,0.0,-0.0,0
105,10:07:22.76,0.15258,-0.16158,0.0607,0.0,0.0,-0.0,0
106,10:07:22.83,0.29958,-0.10258,0.34435,0.0,0.0,-0.03333,0
107,10:07:22.89,0.18158,-0.12158,0.37634,0.03333,0.03333,-0.0,0
108,10:07:22.95,0.20158,-0.116,0.23393,-0.03333,0.06667,-0.0,0
109,10:07:23.01,0.56458,-0.263,0.36681,0.0,0.0,-0.0,0
110,10:07:23.08,0.28958,-0.361,0.20828,-0.03333,0.0,-0.0,0
111,10:07:23.14,-0.22431,-0.224,0.06642,0.0,0.03333,-0.0,0
112,10:07:23.20,0.34858,-0.253,0.04797,0.0,-0.03333,-0.03333,0
113,10:07:23.27,0.35858,-0.224,0.2281,0.06667,0.0,-0.0,0
114,10:07:23.33,-0.08731,-0.273,0.10755,0.06667,0.03333,-0.0,0
115,10:07:23.40,-0.09731,-0.283,0.35904,0.06667,0.0,-0.03333,0
116,10:07:23.46,0.17769,-0.02358,0.50331,0.03333,0.0,-0.06667,0
117,10:07:23.52,-0.10631,0.11,0.15798,-0.03333,0.0,-0.1,0
118,10:07:23.59,0.68158,-0.381,0.54398,0.06667,0.06667,-0.13333,0
119,10:07:23.65,0.59969,-0.077,0.67773,-0.03333,0.0,-0.03333,0
120,10:07:23.71,-0.10631,0.08,-0.08242,0.0,0.0,-0.0,0
121,10:07:23.77,0.37758,-0.135,0.0666,0.1,-0.1,-0.06667,0
122,10:07:23.83,0.57458,-0.292,0.15031,0.0,0.1,-0.03333,0
123,10:07:23.90,0.62358,-0.253,0.31427,0.1,0.06667,0.03333,0
124,10:07:23.96,0.21158,-0.41,0.29558,0.0,0.0,0.06667,0
125,10:07:24.02,0.05458,-0.381,0.34928,0.03333,-0.03333,-0.0,0
126,10:07:24.08,-0.03342,-0.322,0.22302,0.06667,-0.3,-0.06667,0
127,10:07:24.15,0.73979,-0.10258,0.4484,0.0,0.13333,-0.06667,0
128,10:07:24.21,0.64179,-0.15158,0.22415,0.0,-0.06667,-0.0,0
129,10:07:24.27,0.60279,0.02542,0.22222,0.0,0.0,-0.0,0
130,10:07:24.33,0.55379,0.00542,0.22062,0.1,-0.03333,-0.0,0
131,10:07:24.40,0.64179,-0.15158,0.21435,0.0,0.0,-0.0,0
132,10:07:24.46,0.62179,-0.09258,0.20625,0.0,0.0,0.03333,0
133,10:07:24.52,0.77879,-0.10258,0.15401,0.0,0.0,0.03333,0
134,10:07:24.59,0.41164,-0.40658,0.03251,0.0,0.06667,0.06667,0
135,10:07:24.65,0.30364,-0.27858,0.03574,0.13333,0.03333,0.06667,0
136,10:07:24.71,0.35264,-0.07946,0.36141,0.1,0.0,0.03333,0
137,10:07:24.77,0.20564,0.00854,0.28557,0.06667,0.0,-0.03333,0
138,10:07:24.83,0.34264,-0.04046,0.33752,0.06667,0.0,-0.0,0
139,10:07:24.90,0.51964,-0.10846,0.28133,0.03333,0.0,-0.06667,0
140,10:07:24.96,0.62764,0.08754,0.3074,0.0,0.0,-0.0,0
141,10:07:25.02,0.53458,-0.07946,0.35212,0.03333,-0.03333,-0.0,0
142,10:07:25.08,0.44658,-0.05946,0.31314,-0.03333,0.0,-0.0,0
143,10:07:25.14,0.24058,-0.10258,0.16612,0.0,0.0,0.06667,0
144,10:07:25.21,0.32858,-0.27858,0.16544,0.0,0.0,0.03333,0
145,10:07:25.27,0.32858,-0.20058,0.06,-0.03333,0.0,0.06667,0
146,10:07:25.33,0.33858,-0.23958,0.06567,0.03333,0.0,0.03333,0
147,10:07:25.39,0.10358,-0.21958,0.14206,0.06667,0.0,-0.0,0
148,10:07:25.45,0.09358,-0.16158,0.16302,0.1,0.03333,-0.0,0
149,10:07:25.52,0.22058,-0.22958,0.29501,0.06667,0.0,-0.0,0
150,10:07:25.58,0.06458,-0.03046,0.2337,0.0,0.03333,-0.03333,0
151,10:07:25.64,0.13258,0.08754,0.08868,0.0,0.0,-0.06667,0
152,10:07:25.71,0.67258,-0.06946,0.49859,0.06667,-0.23333,-0.03333,0
153,10:07:25.77,0.63764,0.01854,0.38229,0.03333,0.0,-0.0,0
154,10:07:25.83,0.20564,-0.03046,0.2026,0.0,-0.1,0.03333,0
155,10:07:25.90,0.57279,-0.06946,0.21954,0.03333,0.0,0.03333,0
156,10:07:25.96,0.22564,-0.22646,0.18085,0.03333,0.0,0.06667,0
157,10:07:26.03,0.10279,-0.26546,0.2418,0.06667,0.0,0.03333,0
158,10:07:26.09,-0.29436,-0.17746,0.2263,0.06667,0.03333,-0.0,0
159,10:07:26.15,0.03864,-0.12846,0.31322,0.1,0.03333,-0.03333,0
160,10:07:26.21,0.14664,-0.12846,0.41386,0.03333,0.03333,-0.06667,0
161,10:07:26.28,0.45064,-0.00046,0.57108,0.03333,0.0,-0.06667,0
162,10:07:26.34,0.43164,-0.08946,0.45521,-0.03333,0.0,-0.0,0
163,10:07:26.40,0.32364,-0.02046,0.24761,-0.06667,0.03333,-0.0,0
164,10:07:26.46,0.26464,0.02854,-0.01218,0.0,0.03333,-0.0,0
165,10:07:26.53,0.35264,-0.18058,0.03651,0.0,0.0,-0.0,0
166,10:07:26.59,0.11764,-0.15158,0.16404,0.0,0.06667,0.03333,0
167,10:07:26.65,-0.00442,-0.23958,0.16702,0.03333,0.06667,-0.0,0
