,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,09:28:02.10,0.78131,0.71231,0.34049,0.0,0.0,-0.03333
1,09:28:02.17,0.59042,0.58142,-0.01246,0.03333,0.0,-0.03333
2,09:28:02.23,0.69842,0.34236,0.25366,0.0,0.0,-0.03333
3,09:28:02.29,0.34236,0.37036,0.26104,0.0,-0.03333,-0.0
4,09:28:02.35,0.34236,0.35136,0.281,0.06667,0.03333,-0.03333
5,09:28:02.42,0.34236,0.34236,0.124,-0.03333,0.0,-0.0
6,09:28:02.48,0.39036,0.20921,0.33018,0.03333,0.0,-0.0
7,09:28:02.55,0.33236,0.18021,0.18301,0.03333,0.0,-0.0
8,09:28:02.61,0.33721,0.23921,0.21357,0.0,0.0,-0.0
9,09:28:02.67,0.28821,0.087,0.409,0.0,0.0,-0.03333
10,09:28:02.74,0.21921,0.087,0.39946,0.0,0.0,-0.0
11,09:28:02.80,0.15121,-0.049,0.29113,0.0,0.0,-0.0
12,09:28:02.87,0.17121,0.028,0.21204,0.0,0.0,-0.0
13,09:28:02.93,0.23921,0.048,0.14434,0.06667,0.0,-0.0
14,09:28:02.99,0.19021,-0.029,0.25206,0.0,0.0,-0.03333
15,09:28:03.06,0.28821,0.107,0.40918,0.03333,0.0,-0.0
16,09:28:03.12,0.19921,0.107,0.2126,0.03333,0.0,-0.03333
17,09:28:03.18,0.04421,0.038,0.18386,0.0,0.03333,-0.0
18,09:28:03.24,0.22921,0.058,0.28132,0.0,-0.03333,-0.0
19,09:28:03.31,0.17121,0.038,0.08507,0.03333,0.03333,-0.03333
20,09:28:03.37,0.36621,0.048,0.31193,0.0,0.0,-0.0
21,09:28:03.43,-0.118,0.097,0.13516,0.03333,0.0,-0.0
22,09:28:03.50,-0.01,0.028,0.26104,0.0,0.06667,-0.0
23,09:28:03.56,0.068,0.028,0.26126,0.0,0.0,-0.03333
24,09:28:03.63,0.019,0.068,0.19324,0.0,0.06667,-0.0
25,09:28:03.69,0.156,0.048,0.19431,0.0,0.03333,-0.0
26,09:28:03.75,-0.029,0.156,0.22323,0.03333,-0.03333,-0.0
27,09:28:03.82,0.097,0.048,0.35956,0.0,0.0,-0.0
28,09:28:03.88,0.0,0.126,0.23277,0.03333,0.0,-0.0
29,09:28:03.94,0.038,0.097,0.16354,0.0,0.06667,-0.03333
30,09:28:04.00,0.156,0.087,0.18457,0.0,-0.03333,-0.0
31,09:28:04.07,-0.01,0.126,0.13479,0.03333,0.0,-0.0
32,09:28:04.13,0.176,0.107,0.20507,0.0,0.0,-0.0
33,09:28:04.19,0.058,0.077,0.18346,0.03333,0.0,-0.0
34,09:28:04.26,0.097,0.107,0.292,0.03333,0.0,-0.0
35,09:28:04.32,0.077,-0.06421,0.24284,0.0,0.0,-0.0
36,09:28:04.39,0.068,-0.10321,0.24245,0.03333,0.03333,-0.0
37,09:28:04.45,0.107,-0.11321,0.27171,0.0,0.0,-0.0
38,09:28:04.51,0.0,-0.08421,0.20337,0.03333,0.03333,-0.0
39,09:28:04.58,0.126,-0.03521,0.23367,0.0,0.0,-0.0
40,09:28:04.64,0.117,-0.04521,0.22344,0.0,-0.03333,-0.0
