,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,10:28:55.69,-0.059,-2.148,0.21478,0.0,0.03333,-0.0,0
1,10:28:55.76,0.009,-2.089,0.21226,0.0,0.0,-0.03333,0
2,10:28:55.82,-0.069,-2.079,0.20092,0.0,0.0,-0.0,0
3,10:28:55.88,0.028,-2.177,0.20154,0.03333,0.0,-0.0,0
4,10:28:55.95,-0.049,-0.29516,0.14328,0.0,0.0,-0.0,0
5,10:28:56.00,0.087,-0.24616,0.22704,0.06667,0.0,-0.0,0
6,10:28:56.06,0.019,-0.27616,0.3083,0.0,-0.03333,-0.0,0
7,10:28:56.12,-0.196,-0.20716,0.24946,0.0,-0.03333,-0.0,0
8,10:28:56.19,-0.226,-0.19716,0.23851,0.0,0.0,-0.03333,0
9,10:28:56.25,0.13221,-0.18716,0.22461,0.03333,0.0,-0.03333,0
10,10:28:56.32,0.55221,-0.15816,0.7538,0.0,0.0,0.03333,0
11,10:28:56.38,0.50321,-0.28516,0.48353,-0.1,0.0,0.13333,0
12,10:28:56.44,-0.00579,-0.37551,-0.33096,-0.06667,0.0,0.13333,0
13,10:28:56.51,-0.843,0.20349,-0.41579,0.06667,-0.03333,0.06667,0
14,10:28:56.57,-0.843,0.07549,-0.25264,0.1,0.0,-0.0,0
15,10:28:56.63,-0.17179,-0.02251,0.53184,0.13333,0.0,-0.2,0
16,10:28:56.70,0.49421,-0.28516,0.83155,0.0,0.0,-0.13333,0
17,10:28:56.76,0.58221,-0.31516,0.46434,0.0,0.0,-0.0,0
18,10:28:56.82,0.39621,-0.34651,0.17822,-0.06667,0.03333,0.06667,0
19,10:28:56.88,-0.07379,-0.26751,-0.10909,0.03333,0.0,0.13333,0
20,10:28:56.95,-0.39779,-0.33651,-0.04447,0.1,-0.03333,-0.0,0
21,10:28:57.01,-0.26979,-0.02116,0.48608,0.03333,-0.06667,-0.06667,0
22,10:28:57.07,-0.08379,-0.05016,0.66609,-0.03333,-0.06667,-0.13333,0
23,10:28:57.13,0.03421,-0.27616,0.808,-0.06667,-0.1,-0.16667,0
24,10:28:57.20,0.37036,-0.36551,0.32053,-0.1,0.0,-0.1,0
25,10:28:57.26,0.30336,-0.28751,0.03284,-0.1,0.0,-0.0,0
26,10:28:57.32,-0.29464,-0.03251,-0.11772,0.0,0.0,-0.03333,0
27,10:28:57.39,-0.35364,0.09262,-0.14246,0.0,0.0,-0.1,0
28,10:28:57.45,-0.45164,0.10262,0.08326,0.0,-0.03333,-0.13333,0
29,10:28:57.52,0.00936,0.21062,0.55243,0.0,0.0,-0.1,0
30,10:28:57.58,0.08736,-0.15471,0.23998,0.0,0.0,-0.0,0
31,10:28:57.64,-0.27564,0.19829,0.10341,0.0,0.0,0.06667,0
32,10:28:57.70,-0.41264,0.11029,-0.34572,0.0,0.03333,0.06667,0
33,10:28:57.76,-0.76564,0.38429,-0.13356,0.03333,0.0,0.1,0
34,10:28:57.83,-0.79564,0.68829,0.20018,0.1,0.0,0.03333,0
35,10:28:57.89,-0.09864,0.07129,0.64907,0.0,0.06667,0.1,0
36,10:28:57.96,0.13636,-0.29171,0.25971,0.03333,0.06667,0.16667,0
37,10:28:58.02,-0.04479,-0.45871,0.06997,0.1,0.0,0.23333,0
38,10:28:58.08,-0.61379,0.26962,0.00257,0.03333,0.16667,0.23333,0
39,10:28:58.15,-0.118,0.12262,-0.11367,0.23333,-0.03333,-0.0,0
