,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,10:36:19.98,-3.01517,-0.56321,0.31838,0.03333,0.0,-0.03333,0
1,10:36:20.05,-2.666,-0.60221,0.35888,0.0,0.0,-0.03333,0
2,10:36:20.11,-2.52001,-0.471,0.24279,0.0,0.0,-0.0,0
3,10:36:20.17,-2.16661,-0.618,0.21245,0.0,0.03333,-0.0,0
4,10:36:20.24,-1.69162,-0.667,0.16716,0.0,0.0,-0.0,0
5,10:36:20.30,-1.67929,-0.32879,0.16121,0.06667,0.0,-0.0,0
6,10:36:20.36,-1.29354,-0.33879,0.36279,0.03333,0.0,-0.03333,0
7,10:36:20.43,-0.99742,-0.35879,0.30451,0.0,0.0,-0.03333,0
8,10:36:20.49,-0.855,-0.29979,0.10607,0.03333,0.0,-0.03333,0
9,10:36:20.55,-0.71331,-0.32879,0.15639,0.06667,0.0,-0.0,0
10,10:36:20.62,-0.57242,-0.19664,0.28516,0.03333,0.0,-0.0,0
11,10:36:20.68,-0.57736,-0.21664,0.33753,0.03333,0.0,-0.0,0
12,10:36:20.74,-0.32821,-0.22664,0.39542,0.0,-0.03333,-0.0,0
13,10:36:20.81,-0.29821,-0.19664,0.22694,0.0,-0.03333,-0.03333,0
14,10:36:20.87,0.0,-0.23664,0.17052,0.0,0.0,-0.03333,0
15,10:36:20.93,-0.069,-0.16764,0.0783,0.0,0.0,-0.0,0
16,10:36:21.00,-0.049,-0.13864,0.15555,0.03333,0.0,-0.0,0
17,10:36:21.06,-0.157,-0.10864,0.29197,0.03333,0.0,-0.0,0
18,10:36:21.12,-0.078,-0.18764,0.42145,0.0,0.0,-0.0,0
19,10:36:21.19,-0.137,-0.17764,0.36371,0.0,0.0,-0.0,0
20,10:36:21.24,-0.206,-0.23664,0.2015,0.0,0.0,-0.0,0
21,10:36:21.29,-0.127,-0.27564,0.15369,0.0,0.0,-0.0,0
22,10:36:21.36,-0.078,-0.27564,0.21197,0.03333,0.0,-0.0,0
23,10:36:21.42,-0.059,-0.20664,0.23683,0.03333,0.0,-0.0,0
24,10:36:21.49,-0.157,-0.13864,0.19555,0.03333,0.0,-0.0,0
25,10:36:21.55,-0.04479,-0.13864,0.28439,0.03333,0.0,-0.0,0
26,10:36:21.61,0.20921,-0.21664,0.4626,0.03333,0.0,-0.0,0
27,10:36:21.68,-0.03479,-0.23664,0.13276,0.0,0.0,-0.0,0
28,10:36:21.74,0.00421,-0.21664,0.23855,0.03333,0.0,-0.0,0
29,10:36:21.80,-0.04479,-0.26564,0.26215,0.03333,0.0,-0.0,0
30,10:36:21.87,0.07321,-0.14764,0.18527,0.0,0.0,-0.0,0
31,10:36:21.93,0.03421,-0.19664,0.2181,0.03333,0.0,-0.0,0
32,10:36:21.99,-0.01479,-0.17764,0.25677,0.03333,0.0,-0.0,0
33,10:36:22.06,0.04421,-0.24564,0.28842,0.0,0.0,-0.0,0
34,10:36:22.12,0.02421,-0.16764,0.21675,0.0,0.0,-0.0,0
35,10:36:22.19,0.05321,-0.18764,0.2852,0.0,0.0,-0.0,0
36,10:36:22.25,-0.06379,-0.15764,0.23684,0.0,0.0,-0.0,0
37,10:36:22.31,0.02421,-0.13864,0.20538,0.0,0.0,-0.0,0
38,10:36:22.38,0.17121,-0.18764,0.22569,0.03333,0.0,-0.0,0
39,10:36:22.44,0.05321,-0.13864,0.19503,0.03333,0.0,-0.0,0
40,10:36:22.51,-0.03479,-0.15764,0.26614,0.03333,0.0,-0.0,0
41,10:36:22.57,-0.02479,-0.18764,0.3452,0.0,0.0,-0.0,0
42,10:36:22.63,0.03421,-0.19664,0.19816,0.0,0.0,-0.0,0
43,10:36:22.70,0.09321,-0.17764,0.16763,0.03333,0.0,-0.0,0
44,10:36:22.76,0.06321,-0.13864,0.23382,0.03333,0.0,-0.0,0
45,10:36:22.83,-0.00579,-0.17764,0.27556,0.0,0.0,-0.0,0
46,10:36:22.89,0.04421,-0.16764,0.28431,0.0,0.0,-0.0,0
47,10:36:22.95,0.06321,-0.11864,0.27182,0.0,0.0,-0.0,0
48,10:36:23.02,0.08321,-0.16764,0.13729,0.0,0.0,-0.0,0
49,10:36:23.08,0.09321,-0.16764,0.12723,0.0,0.0,-0.0,0
50,10:36:23.14,-0.08379,-0.14764,0.26675,0.03333,0.0,-0.0,0
51,10:36:23.21,-0.14279,-0.11864,0.2471,0.03333,0.0,-0.0,0
52,10:36:23.27,0.17121,-0.15764,0.31297,0.0,0.0,-0.03333,0
53,10:36:23.34,0.14221,-0.11864,0.16452,0.0,0.0,-0.0,0
54,10:36:23.40,0.08321,-0.05964,0.18132,0.03333,0.0,-0.0,0
55,10:36:23.46,0.04421,-0.13864,0.27295,0.03333,0.0,-0.0,0
56,10:36:23.53,0.04421,-0.18764,0.29528,0.0,0.0,-0.0,0
57,10:36:23.59,0.00421,-0.17764,0.22653,0.03333,0.0,-0.0,0
58,10:36:23.66,0.10221,-0.12864,0.17416,0.03333,0.0,-0.0,0
59,10:36:23.72,0.13221,-0.19664,0.22623,0.03333,0.0,-0.0,0
60,10:36:23.78,-0.226,-0.07964,0.22317,0.03333,0.03333,-0.0,0
61,10:36:23.85,0.11221,-0.15764,0.28321,0.03333,0.0,-0.0,0
62,10:36:23.91,0.07321,-0.19664,0.26651,0.0,0.0,-0.0,0
63,10:36:23.97,0.05321,-0.16764,0.17649,0.0,0.0,-0.0,0
64,10:36:24.03,0.12221,-0.19664,0.23625,0.03333,0.0,-0.03333,0
65,10:36:24.10,0.12221,-0.19664,0.28511,0.0,0.0,-0.0,0
66,10:36:24.16,0.06321,-0.24564,0.2593,0.0,0.0,-0.0,0
67,10:36:24.22,0.04421,-0.16764,0.23544,0.03333,0.0,-0.0,0
