,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,label
0,09:32:58.20,-0.572,-2.88642,0.34971,0.0,0.0,-0.0,0
1,09:32:58.26,-0.51831,-2.66636,0.16983,0.0,0.0,-0.0,0
2,09:32:58.33,-0.35231,-2.52521,0.21733,0.0,0.0,-0.0,0
3,09:32:58.39,-0.44031,-2.275,0.19756,0.0,0.0,-0.0,0
4,09:32:58.45,-0.23942,-2.14279,0.24376,0.0,0.0,-0.0,0
5,09:32:58.52,-0.16142,-1.96264,0.17875,0.0,0.0,-0.0,0
6,09:32:58.58,-0.22042,-1.75158,0.16818,0.03333,0.0,-0.0,0
7,09:32:58.65,-0.28842,-1.60069,0.22682,0.03333,0.0,-0.0,0
8,09:32:58.71,-0.32842,-1.312,0.19153,0.03333,0.0,-0.0,0
9,09:32:58.77,-0.22042,-1.322,0.3086,0.03333,0.0,-0.0,0
10,09:32:58.84,-0.23942,-1.106,0.31325,0.0,0.0,-0.0,0
11,09:32:58.90,0.09764,-1.15158,0.57632,0.0,-0.03333,-0.0,0
12,09:32:58.97,0.24464,-1.479,0.36289,-0.06667,0.0,0.03333,0
13,09:32:59.03,0.01964,-1.479,0.01939,-0.06667,0.0,0.06667,0
14,09:32:59.09,-0.05936,-1.09946,0.02591,0.0,-0.03333,0.06667,0
15,09:32:59.16,-0.24536,-0.86071,0.34274,0.0,0.03333,0.03333,0
16,09:32:59.22,-0.11736,-0.92971,0.17305,-0.03333,0.03333,-0.0,0
17,09:32:59.28,-0.20636,-0.61338,0.01906,0.03333,0.03333,-0.0,0
18,09:32:59.35,-0.09421,-0.60338,0.1756,0.06667,0.0,-0.06667,0
19,09:32:59.41,0.00479,-0.27751,0.21097,0.1,0.03333,-0.1,0
20,09:32:59.47,0.11179,-0.24851,0.3022,0.1,0.0,-0.1,0
21,09:32:59.54,0.07279,-0.20851,0.27563,0.06667,0.0,-0.06667,0
22,09:32:59.60,0.00479,0.08684,0.28979,0.06667,0.0,-0.1,0
23,09:32:59.66,0.15179,-0.00116,0.3461,0.0,-0.03333,-0.06667,0
24,09:32:59.72,0.46,-0.26616,0.37252,0.0,-0.06667,-0.03333,0
25,09:32:59.79,0.352,-0.41451,0.18577,-0.03333,0.0,0.03333,0
26,09:32:59.85,0.293,-0.43451,0.12316,0.0,0.0,0.06667,0
27,09:32:59.92,0.372,-0.55251,0.16875,0.0,0.0,0.06667,0
28,09:32:59.98,-0.03521,-0.60151,0.09985,0.0,0.0,0.06667,0
29,09:33:00.04,-0.02521,-0.46216,0.10651,0.06667,0.0,0.03333,0
30,09:33:00.11,0.215,-0.39316,0.2413,0.06667,0.0,-0.0,0
31,09:33:00.17,-0.029,-0.34416,0.19162,0.1,0.0,-0.0,0
32,09:33:00.23,-0.127,-0.01939,0.10364,0.1,0.0,-0.03333,0
33,09:33:00.30,0.077,-0.18639,0.35212,0.1,0.0,-0.13333,0
34,09:33:00.36,0.156,-0.07839,0.37814,0.06667,0.03333,-0.13333,0
35,09:33:00.43,0.077,0.14661,0.4214,0.03333,0.0,-0.13333,0
36,09:33:00.49,0.205,0.17661,0.30374,0.0,-0.06667,-0.13333,0
37,09:33:00.55,0.676,-0.13739,0.43822,-0.03333,-0.06667,-0.06667,0
38,09:33:00.62,0.43,-0.08839,0.16307,-0.06667,0.0,0.03333,0
39,09:33:00.68,0.607,-0.41316,0.40004,-0.03333,0.0,0.1,0
40,09:33:00.75,0.038,-0.33416,0.05825,-0.06667,0.03333,0.13333,0
41,09:33:00.81,0.038,-0.42316,0.06839,-0.03333,0.0,0.13333,0
42,09:33:00.87,-0.039,-0.52116,0.02674,0.0,0.03333,0.1,0
43,09:33:00.93,0.068,-0.48216,0.17544,0.03333,0.0,0.06667,0
44,09:33:00.99,-0.029,-0.09839,0.09995,0.06667,0.03333,-0.0,0
45,09:33:01.05,0.215,0.04861,0.25109,0.1,0.0,-0.03333,0
46,09:33:01.12,0.019,0.04861,0.22102,0.06667,0.0,-0.03333,0
47,09:33:01.18,0.126,-0.05939,0.19588,0.06667,0.03333,-0.06667,0
48,09:33:01.25,0.156,-0.15739,0.30027,0.1,0.0,-0.06667,0
49,09:33:01.31,0.166,-0.13739,0.26864,0.1,0.03333,-0.1,0
50,09:33:01.37,0.058,0.13777,0.23624,0.1,0.0,-0.1,0
51,09:33:01.44,0.323,0.13777,0.41074,0.06667,0.0,-0.1,0
52,09:33:01.50,0.234,0.12777,0.49488,0.0,0.0,-0.1,0
53,09:33:01.57,0.519,0.04977,0.34077,-0.03333,0.0,-0.06667,0
54,09:33:01.63,0.411,-0.15739,0.14905,-0.03333,0.0,-0.0,0
55,09:33:01.69,0.225,-0.23539,0.18764,0.0,0.0,0.03333,0
56,09:33:01.75,0.136,-0.26539,0.1273,0.0,0.0,0.03333,0
57,09:33:01.81,0.176,-0.27439,0.07411,0.0,-0.03333,0.03333,0
58,09:33:01.88,0.156,-0.44139,0.17738,0.0,0.0,0.03333,0
59,09:33:01.94,0.185,-0.27439,0.16793,0.03333,0.0,0.03333,0
60,09:33:02.00,0.166,-0.25539,0.20987,0.03333,0.03333,0.03333,0
61,09:33:02.07,0.009,-0.22539,0.19256,0.03333,0.06667,-0.0,0
62,09:33:02.13,0.019,-0.15739,0.19616,0.06667,0.03333,-0.0,0
63,09:33:02.19,0.126,-0.16639,0.19023,0.06667,0.03333,-0.03333,0
64,09:33:02.25,0.126,-0.08839,0.15493,0.1,0.03333,-0.06667,0
65,09:33:02.32,-0.029,0.08877,0.16171,0.1,0.03333,-0.1,0
66,09:33:02.38,0.254,0.04977,0.35038,0.1,0.0,-0.13333,0
67,09:33:02.44,0.303,0.16677,0.4893,0.03333,-0.03333,-0.1,0
68,09:33:02.51,0.234,0.17677,0.40977,0.0,0.0,-0.06667,0
69,09:33:02.57,0.48,0.00977,0.34704,-0.03333,0.0,-0.03333,0
70,09:33:02.63,0.519,-0.35339,0.243,-0.03333,-0.03333,-0.0,0
71,09:33:02.69,0.401,-0.32339,0.27747,-0.06667,0.0,0.1,0
72,09:33:02.75,0.126,-0.26539,0.06283,0.0,0.0,0.1,0
73,09:33:02.82,0.126,-0.22539,0.18382,0.0,0.0,0.06667,0
74,09:33:02.88,0.274,-0.24539,0.07921,0.0,0.0,0.03333,0
75,09:33:02.94,0.274,-0.34339,0.19384,0.0,0.03333,0.03333,0
76,09:33:03.00,0.02379,-0.25539,0.0891,0.03333,0.06667,0.03333,0
77,09:33:03.06,0.01379,-0.19639,0.0294,0.03333,0.03333,-0.0,0
78,09:33:03.13,-0.06421,-0.10839,0.20561,0.1,0.03333,-0.03333,0
79,09:33:03.19,0.01379,-0.14739,0.23382,0.1,0.03333,-0.1,0
80,09:33:03.26,0.05379,0.05877,0.21702,0.1,0.06667,-0.13333,0
