,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,11:24:04.24,-8.81676,5.32517,0.27335,0.0,0.0,-0.0
1,11:24:04.31,-8.88696,5.46281,0.24159,0.0,0.03333,-0.0
2,11:24:04.37,-9.0911,5.65764,0.19387,0.0,-0.06667,-0.0
3,11:24:04.43,-8.9041,5.63764,0.17037,0.03333,0.06667,-0.0
4,11:24:04.50,-8.46254,5.63764,0.30054,0.0,0.03333,-0.0
5,11:24:04.56,-7.84872,5.27617,0.27554,0.0,-0.06667,-0.0
6,11:24:04.62,-6.78086,5.07368,1.07984,0.0,0.26667,-0.0
7,11:24:04.69,-6.37988,3.61442,1.87761,-0.13333,0.83333,-0.03333
8,11:24:04.75,-3.48586,2.80917,4.03725,0.0,3.56667,-0.0
9,11:24:04.81,-2.95767,1.57029,2.278,-0.73333,3.63333,1.06667
10,11:24:04.87,-2.35673,0.17664,0.92696,-1.16667,3.4,1.63333
11,11:24:04.94,-2.60463,0.134,0.49652,-1.0,3.23333,1.76667
12,11:24:05.00,-2.61702,-0.65707,-0.36952,-1.13333,2.16667,2.13333
13,11:24:05.07,-3.9131,-1.22681,-0.6016,-0.73333,1.83333,1.83333
14,11:24:05.13,-3.40053,-1.66172,-0.32258,-0.56667,1.8,1.5
15,11:24:05.19,-2.1156,-0.8778,0.02084,-0.43333,1.46667,1.3
16,11:24:05.26,-3.37786,-1.32786,-0.81487,-0.16667,1.56667,1.3
17,11:24:05.32,-3.21738,-1.69071,-0.69073,-0.03333,1.0,1.1
18,11:24:05.38,-6.00154,-2.02688,-2.71783,0.1,0.23333,0.4
19,11:24:05.45,-6.45863,-2.76488,-1.0602,0.13333,-0.83333,-0.53333
20,11:24:05.51,-6.01256,-2.36517,-0.09129,0.23333,-1.03333,-1.26667
21,11:24:05.58,-3.44322,-2.49136,-0.17039,0.46667,-1.3,-1.9
22,11:24:05.64,-2.18186,-2.8279,-0.22329,0.23333,-3.53333,-2.1
23,11:24:05.70,-2.24288,-2.14272,-0.3693,1.06667,-2.0,-2.16667
24,11:24:05.77,0.3772,-2.58778,0.48697,1.23333,-2.2,-1.73333
25,11:24:05.83,2.24419,-2.68965,1.54487,1.16667,-3.13333,-1.13333
26,11:24:05.89,-1.278,-1.79409,-0.53804,1.03333,-2.63333,-1.1
27,11:24:05.96,-0.39817,-1.59046,0.78031,1.3,-1.66667,-0.6
28,11:24:06.02,3.28938,-1.72601,2.92746,1.2,-1.73333,-0.13333
29,11:24:06.08,0.48046,-2.04077,1.22953,1.16667,-0.16667,-0.4
30,11:24:06.14,0.65179,-2.28384,1.45179,0.33333,-0.46667,-0.1
31,11:24:06.21,1.931,-2.56784,1.88354,0.1,-0.13333,-0.0
32,11:24:06.27,0.558,-3.21661,0.4966,-0.23333,-0.06667,-0.06667
33,11:24:06.33,0.98,-2.89277,0.47454,0.06667,0.16667,-0.0
34,11:24:06.39,0.882,-3.48125,-0.01786,-0.2,0.13333,-0.03333
35,11:24:06.45,0.911,-3.18601,0.10844,-0.06667,0.0,-0.1
36,11:24:06.51,1.264,-3.23501,0.21608,0.1,0.06667,-0.03333
37,11:24:06.58,1.21079,-3.47101,0.28846,0.0,-0.06667,-0.0
38,11:24:06.64,0.90679,-2.82477,0.23827,0.0,0.0,-0.0
39,11:24:06.70,0.85264,-2.48984,0.39555,0.0,0.06667,-0.0
40,11:24:06.76,0.99064,-2.30962,0.374,-0.13333,-0.1,-0.0
41,11:24:06.83,0.98064,-2.11362,0.17804,0.0,0.03333,-0.03333
42,11:24:06.89,0.93658,-2.15029,0.33336,-0.03333,-0.06667,-0.0
43,11:24:06.95,0.61358,-1.55542,0.21004,0.0,0.0,-0.0
44,11:24:07.02,0.54069,-1.551,0.17315,0.0,0.0,-0.03333
45,11:24:07.08,0.55969,-0.99442,0.23089,0.0,-0.03333,-0.03333
46,11:24:07.14,0.58969,-0.86236,0.13042,0.0,0.1,-0.0
47,11:24:07.21,0.174,-0.83236,0.22644,0.0,0.0,-0.0
48,11:24:07.27,0.272,-0.64221,0.26533,0.03333,0.06667,-0.03333
49,11:24:07.33,0.644,-0.382,0.36592,0.0,0.06667,-0.0
50,11:24:07.40,0.05258,-0.324,0.14787,0.0,0.03333,-0.0
51,11:24:07.46,0.48358,-0.49,0.26629,0.0,0.0,-0.0
52,11:24:07.52,0.20958,-0.353,0.16662,0.0,0.0,-0.0
53,11:24:07.59,0.40558,-0.392,0.44316,-0.03333,0.0,-0.0
54,11:24:07.65,0.29758,-0.49,0.06757,0.0,0.1,-0.0
55,11:24:07.71,0.55258,-0.353,0.18419,0.0,-0.03333,-0.0
56,11:24:07.77,0.26446,-0.422,0.15081,0.0,0.03333,-0.0
57,11:24:07.84,0.25446,-0.147,0.41998,0.03333,0.0,0.03333
58,11:24:07.90,0.09746,-0.451,0.13934,-0.03333,0.0,-0.03333
59,11:24:07.96,0.23546,-0.255,0.15097,0.03333,0.0,-0.0
60,11:24:08.03,0.49046,-0.324,0.30521,0.0,0.0,-0.0
61,11:24:08.09,0.15646,-0.078,0.25221,0.03333,0.0,-0.0
62,11:24:08.15,0.31346,-0.186,0.36211,0.0,0.03333,-0.0
63,11:24:08.22,0.21546,-0.373,0.16063,0.0,0.0,-0.03333
64,11:24:08.28,0.29446,-0.304,0.28487,0.03333,0.0,-0.0
65,11:24:08.35,0.15646,-0.284,0.13116,0.0,0.0,-0.03333
66,11:24:08.41,0.25446,-0.392,0.13842,0.03333,0.0,-0.0
67,11:24:08.47,0.36246,-0.21079,0.35482,0.03333,0.03333,-0.0
68,11:24:08.54,0.32071,0.09321,0.12942,0.36667,0.6,-0.0
69,11:24:08.60,0.25171,-0.441,0.05073,0.16667,-0.1,-0.0
70,11:24:08.67,0.68646,-0.696,0.41254,-0.03333,0.06667,-0.0
71,11:24:08.73,0.50946,-0.657,0.19101,0.06667,0.0,-0.0
72,11:24:08.79,0.68646,-0.559,0.36701,-0.13333,-0.2,-0.0
73,11:24:08.85,0.67958,-0.333,0.24249,0.06667,-0.03333,-0.0
74,11:24:08.91,0.95458,-0.569,0.40427,0.0,-0.06667,-0.0
75,11:24:08.98,0.58158,-0.5,0.19472,0.0,0.03333,-0.0
76,11:24:09.04,0.47046,-0.36779,0.24479,0.06667,-0.03333,-0.0
77,11:24:09.10,0.38246,-0.45679,0.41706,0.0,0.03333,-0.0
78,11:24:09.16,1.15746,-0.14279,1.00894,0.0,0.13333,-0.03333
79,11:24:09.23,-0.18584,-0.08379,0.34223,-0.43333,1.93333,-0.06667
80,11:24:09.29,0.90075,-0.569,0.79962,-0.13333,0.56667,-0.1
81,11:24:09.35,2.62018,-0.245,2.07305,-0.36667,1.46667,0.13333
82,11:24:09.42,3.66911,0.40679,2.44084,0.06667,3.26667,0.63333
83,11:24:09.48,2.69449,0.11764,2.12213,-0.56667,3.6,1.23333
84,11:24:09.55,2.20942,0.08238,0.97434,-0.5,3.36667,2.13333
85,11:24:09.61,0.86814,-0.283,0.21963,-0.66667,3.1,2.66667
86,11:24:09.67,-1.01217,-1.08689,-0.29533,-0.46667,2.7,2.8
87,11:24:09.74,-2.11938,-0.82291,-0.19934,0.0,1.73333,2.3
88,11:24:09.80,-4.35098,-0.47494,-0.05924,0.03333,1.5,1.86667
89,11:24:09.86,-5.2246,-0.67372,-0.05933,0.16667,1.1,1.3
90,11:24:09.93,-6.0286,-0.16225,-0.03467,-0.03333,0.6,0.86667
91,11:24:09.99,-5.58373,-0.07325,-0.55774,0.0,0.0,0.03333
92,11:24:10.05,-5.37098,0.10042,-1.95584,-0.13333,-0.9,-0.33333
93,11:24:10.12,-4.52586,0.75828,-0.9513,0.0,-0.26667,-0.53333
94,11:24:10.18,-4.17838,0.53483,-1.99306,-0.2,-0.96667,-0.86667
95,11:24:10.24,-4.33388,0.45136,-1.2652,0.0,-2.13333,-1.36667
96,11:24:10.31,-2.47571,0.51109,-0.13254,0.5,-1.8,-1.8
97,11:24:10.37,-0.78839,0.00735,-0.33599,0.26667,-3.2,-2.0
98,11:24:10.43,-0.15117,0.86683,-0.64393,0.5,-3.4,-2.1
99,11:24:10.50,1.64683,0.87123,0.04951,1.03333,-1.43333,-1.9
100,11:24:10.56,4.06991,0.32658,1.50709,1.23333,-2.8,-1.33333
101,11:24:10.63,3.19699,0.55379,0.78376,0.56667,-3.33333,-1.13333
102,11:24:10.69,3.83758,1.34721,0.77533,1.13333,-2.2,-0.8
103,11:24:10.75,3.75231,1.33031,2.03827,1.0,-1.86667,-0.26667
104,11:24:10.82,5.18349,0.78354,2.91823,0.46667,-1.26667,-0.13333
105,11:24:10.88,2.66661,0.96954,0.38,0.26667,-0.96667,-0.2
106,11:24:10.94,4.42101,0.59029,1.82453,0.26667,0.0,-0.0
107,11:24:11.00,3.39101,0.41662,1.26223,0.03333,0.0,-0.0
108,11:24:11.07,2.73577,0.57129,0.88906,-0.1,0.23333,-0.0
109,11:24:11.13,2.66484,0.19554,0.34868,-0.1,0.2,-0.0
110,11:24:11.19,2.89849,0.27042,0.42395,-0.2,-0.03333,-0.0
111,11:24:11.26,2.94749,0.28042,0.17887,-0.03333,0.16667,-0.0
112,11:24:11.32,2.52854,0.267,0.10349,-0.2,0.03333,-0.0
113,11:24:11.39,2.05442,0.23331,-0.01722,0.03333,0.16667,-0.03333
114,11:24:11.45,2.35031,0.03242,0.23225,0.0,0.0,-0.0
115,11:24:11.51,1.96342,0.16042,0.11745,0.03333,0.06667,-0.0
116,11:24:11.58,1.73436,-0.00658,0.29948,0.03333,0.0,-0.0
117,11:24:11.64,1.509,-0.10458,0.2633,0.03333,0.06667,-0.0
118,11:24:11.70,1.392,0.10142,0.14092,0.0,0.13333,-0.0
119,11:24:11.76,1.36264,0.10142,0.35015,0.0,0.03333,-0.0
120,11:24:11.82,0.95658,-0.10864,0.1154,0.0,0.03333,-0.03333
121,11:24:11.89,1.12358,-0.00064,0.38478,0.0,0.0,-0.0
122,11:24:11.95,0.82469,-0.01064,0.24124,0.03333,0.0,-0.0
123,11:24:12.02,0.71669,-0.02064,0.22648,0.0,-0.03333,-0.03333
124,11:24:12.08,0.625,-0.02064,0.21787,0.03333,0.0,-0.03333
125,11:24:12.14,0.684,-0.09864,0.13393,0.03333,0.03333,-0.03333
126,11:24:12.20,0.46458,-0.03064,0.26852,0.0,-0.03333,-0.0
127,11:24:12.27,0.51358,-0.24079,0.23802,0.0,0.0,-0.0
