,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
0,14:55:11.28,-8.5811,1.59317,0.30261,0.03333,0.0,-0.03333
1,14:55:11.34,-8.62056,1.743,0.13112,0.03333,0.0,-0.03333
2,14:55:11.40,-8.46326,1.38201,0.17516,0.16667,0.16667,-0.0
3,14:55:11.46,-8.16976,1.38201,0.27273,-0.03333,-0.13333,-0.0
4,14:55:11.52,-8.13698,1.34325,0.11401,0.06667,0.06667,-0.0
5,14:55:11.59,-7.87067,1.26577,0.14478,0.06667,0.0,-0.0
6,14:55:11.65,-7.57317,0.85261,0.56349,0.03333,0.0,-0.0
7,14:55:11.71,-7.61377,0.88261,0.10792,0.03333,0.06667,-0.03333
8,14:55:11.77,-6.89835,0.69484,0.29864,0.0,-0.03333,-0.0
9,14:55:11.83,-6.67388,0.51649,0.23485,0.1,-0.03333,-0.06667
10,14:55:11.89,-6.40739,0.42849,0.45907,0.0,-0.03333,-0.03333
11,14:55:11.95,-6.4678,0.53649,0.28465,0.06667,0.03333,-0.06667
12,14:55:12.02,-6.17325,0.57549,0.36209,0.0,-0.06667,-0.16667
13,14:55:12.08,-5.72372,0.49562,0.3009,0.06667,0.03333,-0.06667
14,14:55:12.14,-5.4816,0.40662,0.31972,-0.03333,-0.1,-0.06667
15,14:55:12.21,-5.31894,0.71062,0.26647,0.03333,-0.1,-0.06667
16,14:55:12.27,-4.87364,0.53462,0.25876,0.13333,0.06667,-0.03333
17,14:55:12.33,-4.57117,0.40662,0.27501,0.0,-0.06667,-0.06667
18,14:55:12.39,-4.44768,0.59362,0.22013,0.13333,0.06667,-0.03333
19,14:55:12.45,-3.71851,0.39662,0.48247,0.03333,0.0,-0.0
20,14:55:12.52,-3.867,0.54462,0.30214,0.0,-0.06667,-0.0
21,14:55:12.58,-3.90398,0.62262,0.07549,0.13333,0.03333,-0.0
22,14:55:12.64,-2.86942,0.19829,0.51684,0.06667,0.0,-0.0
23,14:55:12.71,-3.36042,0.21829,0.26088,0.23333,0.0,-0.16667
24,14:55:12.77,-2.89189,0.19062,0.33519,0.23333,0.0,-0.06667
25,14:55:12.83,-2.75509,0.13262,0.33075,0.0,-0.03333,-0.03333
26,14:55:12.90,-2.80407,0.47562,0.22082,0.0,0.0,-0.06667
27,14:55:12.96,-2.51889,0.30629,0.11024,0.03333,0.03333,-0.03333
28,14:55:13.02,-1.91422,0.07754,0.62764,0.0,-0.06667,-0.0
29,14:55:13.08,-2.37082,0.05754,0.28828,0.06667,-0.03333,-0.0
30,14:55:13.14,-1.92446,0.09754,0.22312,0.0,-0.16667,-0.03333
31,14:55:13.20,-1.84917,0.23454,0.36434,0.06667,0.0,-0.03333
32,14:55:13.27,-1.84917,0.23454,0.37416,0.06667,0.0,-0.0
33,14:55:13.33,-1.862,0.17554,0.142,0.06667,0.0,-0.0
34,14:55:13.39,-1.57901,0.27354,0.24038,0.16667,0.0,-0.0
35,14:55:13.45,-1.65701,-0.00046,0.76029,0.2,-0.03333,-0.0
36,14:55:13.51,-1.81401,0.22729,0.60854,0.6,0.16667,0.13333
37,14:55:13.58,-2.597,1.27461,-3.30703,1.86667,0.5,-0.0
38,14:55:13.64,-2.91717,1.77917,-3.97484,2.4,0.3,-0.63333
39,14:55:13.70,-1.02001,2.35451,-3.70284,3.96667,-0.53333,-1.0
40,14:55:13.77,-1.61925,1.27872,-1.43066,3.8,-0.8,-0.46667
41,14:55:13.83,-2.33525,-0.32965,-0.10062,3.16667,0.13333,-0.86667
42,14:55:13.89,-3.27401,-0.91258,0.30739,2.53333,-0.73333,-0.96667
43,14:55:13.95,-2.96084,-1.62337,0.29962,1.96667,0.53333,-0.46667
44,14:55:14.01,-2.63549,-2.35474,-0.51149,1.6,0.56667,-0.53333
45,14:55:14.07,0.00229,-2.89598,-0.89962,1.36667,0.4,-0.43333
46,14:55:14.13,2.02909,-1.7369,0.02525,0.73333,-0.03333,-0.3
47,14:55:14.20,1.05582,-1.06012,0.00957,1.0,0.0,-0.06667
48,14:55:14.26,-0.30439,-0.85747,-1.17505,0.36667,0.03333,0.1
49,14:55:14.32,-1.48871,-0.55878,-0.35558,0.13333,0.0,-0.03333
50,14:55:14.38,-0.90738,-0.43078,0.00508,0.13333,0.0,-0.0
51,14:55:14.45,-0.94638,-0.95547,-1.81641,-0.16667,0.03333,-0.03333
52,14:55:14.51,0.70501,-1.24612,-0.58864,-0.56667,-0.03333,-0.13333
53,14:55:14.57,2.79665,-1.76033,0.03417,-0.96667,-0.43333,-0.0
54,14:55:14.64,0.33301,-2.49533,0.39436,-1.9,-0.1,0.36667
55,14:55:14.70,-2.27842,-2.47637,0.63217,-2.7,0.23333,0.76667
56,14:55:14.76,-2.52462,-1.61333,0.81528,-2.63333,0.2,0.6
57,14:55:14.83,-1.69162,-1.37712,1.01449,-3.2,0.13333,0.76667
58,14:55:14.89,-1.10977,0.42772,-0.24216,-3.03333,0.26667,0.8
59,14:55:14.95,-1.43201,0.11578,-0.76331,-2.8,0.73333,0.5
60,14:55:15.01,-1.55001,1.80189,-2.72902,-2.8,-0.4,0.6
61,14:55:15.07,-1.90377,1.39225,-2.3988,-1.63333,-0.4,0.26667
62,14:55:15.14,-1.42261,0.11029,-1.76559,-1.26667,-0.1,0.03333
63,14:55:15.20,-1.41184,1.158,-1.7749,-0.8,-0.16667,0.13333
64,14:55:15.26,-1.87184,0.19921,-1.46494,-0.26667,0.13333,0.03333
65,14:55:15.33,-1.50849,0.411,-0.61897,-0.4,-0.53333,-0.03333
66,14:55:15.39,-1.78962,0.234,-0.61405,0.4,0.3,-0.06667
